timestamp,x,y,z,r,roll,pitch,yaw
1784215560.1568,329.3560,0.0000,30.9717,105.0000,0.0,0.0,0.0
1784215560.2113,328.8649,0.0000,29.3661,105.0000,0.0,0.0,0.0
1784215560.2728,328.3387,0.0000,27.6459,105.0000,0.0,0.0,0.0
1784215560.3284,327.8477,0.0000,26.0404,105.0000,0.0,0.0,0.0
1784215560.3970,327.2515,0.0000,24.0915,105.0000,0.0,0.0,0.0
1784215560.4600,326.7353,0.0000,22.4039,105.0000,0.0,0.0,0.0
1784215560.5083,326.4352,0.0000,21.4229,105.0000,0.0,0.0,0.0
1784215560.5648,326.1782,0.0000,20.5825,105.0000,0.0,0.0,0.0
1784215560.6282,326.0480,0.0000,20.1569,105.0000,0.0,0.0,0.0
1784215560.6767,326.0079,0.0000,20.0259,105.0000,0.0,0.0,0.0
1784215560.7614,326.0000,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784215560.7972,326.0000,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784215560.8649,326.0000,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784215560.9246,326.0000,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784215560.9763,326.0000,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784215561.0330,326.0000,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784215561.1050,326.0000,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784215561.1680,326.0000,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784215561.2366,326.0000,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784215561.2922,326.0000,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784215561.3366,326.0000,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784215561.3882,326.0000,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784215561.4443,326.0000,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784215561.5225,326.0000,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784215561.5688,326.0000,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784215561.6254,326.0000,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784215561.6784,326.0000,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784215561.7397,326.0000,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784215561.8052,326.0000,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784215561.8372,326.0000,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784215561.9050,326.0000,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784215561.9767,326.0000,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784215562.0206,326.0000,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784215562.0728,326.0000,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784215562.1341,326.0000,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784215562.1758,326.0000,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784215562.2410,326.0000,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784215562.2963,326.0000,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784215562.3568,326.0000,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784215562.4354,326.0000,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784215562.5042,326.0000,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784215562.5728,326.0000,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784215562.6355,326.0000,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784215562.6930,326.0000,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784215562.7438,326.0303,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784215562.7890,326.2389,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784215562.8573,326.9783,0.0000,20.0000,105.0000,0.0,0.0,0.0
