frame,time_s,timestamp,x_mm,y_mm,z_mm,roll_deg,pitch_deg,yaw_deg,matches,inliers,pnp_inlier_ratio,new_features,nearby_associations,new_landmarks,initialization_frames,initialization_candidates,initialization_confirmed,initialization_matches,landmarks,keyframe_added,keyframes,tracked
408,13.6,1784291936.8129997,nan,nan,nan,nan,nan,nan,108,0,0.0,226,0,0,0,0,0,0,250,0,1,0
409,13.633333333333333,1784291936.8463333,nan,nan,nan,nan,nan,nan,105,0,0.0,226,0,0,0,0,0,0,250,0,1,0
410,13.666666666666666,1784291936.8796666,nan,nan,nan,nan,nan,nan,121,16,0.1322314049586777,202,0,0,0,0,0,0,250,0,1,0
411,13.7,1784291936.9129999,nan,nan,nan,nan,nan,nan,108,6,0.05555555555555555,201,0,0,0,0,0,0,250,0,1,0
412,13.733333333333333,1784291936.9463332,nan,nan,nan,nan,nan,nan,110,5,0.045454545454545456,198,0,0,0,0,0,0,250,0,1,0
413,13.766666666666667,1784291936.9796665,nan,nan,nan,nan,nan,nan,112,6,0.05357142857142857,201,0,0,0,0,0,0,250,0,1,0
414,13.8,1784291937.0129998,nan,nan,nan,nan,nan,nan,114,8,0.07017543859649122,212,0,0,0,0,0,0,250,0,1,0
415,13.833333333333334,1784291937.046333,nan,nan,nan,nan,nan,nan,112,6,0.05357142857142857,201,0,0,0,0,0,0,250,0,1,0
416,13.866666666666667,1784291937.0796664,nan,nan,nan,nan,nan,nan,124,7,0.056451612903225805,210,0,0,0,0,0,0,250,0,1,0
417,13.9,1784291937.113,nan,nan,nan,nan,nan,nan,120,7,0.058333333333333334,224,0,0,0,0,0,0,250,0,1,0
418,13.933333333333334,1784291937.1463332,nan,nan,nan,nan,nan,nan,109,6,0.05504587155963303,193,0,0,0,0,0,0,250,0,1,0
419,13.966666666666667,1784291937.1796665,nan,nan,nan,nan,nan,nan,119,10,0.08403361344537816,196,0,0,0,0,0,0,250,0,1,0
420,14.0,1784291937.2129998,nan,nan,nan,nan,nan,nan,113,8,0.07079646017699115,195,0,0,0,0,0,0,250,0,1,0
421,14.033333333333333,1784291937.2463331,nan,nan,nan,nan,nan,nan,119,6,0.05042016806722689,191,0,0,0,0,0,0,250,0,1,0
422,14.066666666666666,1784291937.2796664,nan,nan,nan,nan,nan,nan,114,7,0.06140350877192982,200,0,0,0,0,0,0,250,0,1,0
423,14.1,1784291937.3129997,nan,nan,nan,nan,nan,nan,118,6,0.05084745762711865,210,0,0,0,0,0,0,250,0,1,0
424,14.133333333333333,1784291937.3463333,nan,nan,nan,nan,nan,nan,111,6,0.05405405405405406,195,0,0,0,0,0,0,250,0,1,0
425,14.166666666666666,1784291937.3796666,nan,nan,nan,nan,nan,nan,112,8,0.07142857142857142,196,0,0,0,0,0,0,250,0,1,0
426,14.2,1784291937.4129999,nan,nan,nan,nan,nan,nan,114,5,0.043859649122807015,203,0,0,0,0,0,0,250,0,1,0
427,14.233333333333333,1784291937.4463332,nan,nan,nan,nan,nan,nan,110,7,0.06363636363636363,219,0,0,0,0,0,0,250,0,1,0
428,14.266666666666667,1784291937.4796665,nan,nan,nan,nan,nan,nan,111,8,0.07207207207207207,225,0,0,0,0,0,0,250,0,1,0
429,14.3,1784291937.5129998,nan,nan,nan,nan,nan,nan,119,9,0.07563025210084033,207,0,0,0,0,0,0,250,0,1,0
430,14.333333333333334,1784291937.546333,nan,nan,nan,nan,nan,nan,114,6,0.05263157894736842,207,0,0,0,0,0,0,250,0,1,0
431,14.366666666666667,1784291937.5796664,nan,nan,nan,nan,nan,nan,115,11,0.09565217391304348,197,0,0,0,0,0,0,250,0,1,0
432,14.4,1784291937.613,nan,nan,nan,nan,nan,nan,110,10,0.09090909090909091,201,0,0,0,0,0,0,250,0,1,0
433,14.433333333333334,1784291937.6463332,nan,nan,nan,nan,nan,nan,109,7,0.06422018348623854,204,0,0,0,0,0,0,250,0,1,0
434,14.466666666666667,1784291937.6796665,nan,nan,nan,nan,nan,nan,113,6,0.05309734513274336,205,0,0,0,0,0,0,250,0,1,0
435,14.5,1784291937.7129998,nan,nan,nan,nan,nan,nan,101,8,0.07920792079207921,209,0,0,0,0,0,0,250,0,1,0
436,14.533333333333333,1784291937.7463331,nan,nan,nan,nan,nan,nan,111,6,0.05405405405405406,210,0,0,0,0,0,0,250,0,1,0
437,14.566666666666666,1784291937.7796664,nan,nan,nan,nan,nan,nan,117,8,0.06837606837606838,230,0,0,0,0,0,0,250,0,1,0
438,14.6,1784291937.8129997,nan,nan,nan,nan,nan,nan,99,6,0.06060606060606061,208,0,0,0,0,0,0,250,0,1,0
439,14.633333333333333,1784291937.8463333,nan,nan,nan,nan,nan,nan,96,7,0.07291666666666667,180,0,0,0,0,0,0,250,0,1,0
440,14.666666666666666,1784291937.8796666,nan,nan,nan,nan,nan,nan,94,6,0.06382978723404255,226,0,0,0,0,0,0,250,0,1,0
441,14.7,1784291937.9129999,nan,nan,nan,nan,nan,nan,83,5,0.060240963855421686,224,0,0,0,0,0,0,250,0,1,0
442,14.733333333333333,1784291937.9463332,nan,nan,nan,nan,nan,nan,83,5,0.060240963855421686,211,0,0,0,0,0,0,250,0,1,0
443,14.766666666666667,1784291937.9796665,nan,nan,nan,nan,nan,nan,81,5,0.06172839506172839,224,0,0,0,0,0,0,250,0,1,0
444,14.8,1784291938.0129998,nan,nan,nan,nan,nan,nan,66,7,0.10606060606060606,222,0,0,0,0,0,0,250,0,1,0
445,14.833333333333334,1784291938.046333,nan,nan,nan,nan,nan,nan,75,6,0.08,244,0,0,0,0,0,0,250,0,1,0
446,14.866666666666667,1784291938.0796664,nan,nan,nan,nan,nan,nan,66,7,0.10606060606060606,280,0,0,0,0,0,0,250,0,1,0
447,14.9,1784291938.113,nan,nan,nan,nan,nan,nan,61,0,0.0,270,0,0,0,0,0,0,250,0,1,0
448,14.933333333333334,1784291938.1463332,nan,nan,nan,nan,nan,nan,66,7,0.10606060606060606,279,0,0,0,0,0,0,250,0,1,0
449,14.966666666666667,1784291938.1796665,nan,nan,nan,nan,nan,nan,52,5,0.09615384615384616,312,0,0,0,0,0,0,250,0,1,0
450,15.0,1784291938.2129998,nan,nan,nan,nan,nan,nan,59,6,0.1016949152542373,313,0,0,0,0,0,0,250,0,1,0
451,15.033333333333333,1784291938.2463331,nan,nan,nan,nan,nan,nan,60,0,0.0,340,0,0,0,0,0,0,250,0,1,0
452,15.066666666666666,1784291938.2796664,nan,nan,nan,nan,nan,nan,51,0,0.0,370,0,0,0,0,0,0,250,0,1,0
453,15.1,1784291938.3129997,nan,nan,nan,nan,nan,nan,52,0,0.0,376,0,0,0,0,0,0,250,0,1,0
454,15.133333333333333,1784291938.3463333,nan,nan,nan,nan,nan,nan,44,7,0.1590909090909091,367,0,0,0,0,0,0,250,0,1,0
455,15.166666666666666,1784291938.3796666,nan,nan,nan,nan,nan,nan,42,0,0.0,384,0,0,0,0,0,0,250,0,1,0
456,15.2,1784291938.4129999,nan,nan,nan,nan,nan,nan,51,0,0.0,371,0,0,0,0,0,0,250,0,1,0
457,15.233333333333333,1784291938.4463332,nan,nan,nan,nan,nan,nan,37,0,0.0,365,0,0,0,0,0,0,250,0,1,0
458,15.266666666666667,1784291938.4796665,nan,nan,nan,nan,nan,nan,42,0,0.0,421,0,0,0,0,0,0,250,0,1,0
459,15.3,1784291938.5129998,nan,nan,nan,nan,nan,nan,44,0,0.0,398,0,0,0,0,0,0,250,0,1,0
460,15.333333333333334,1784291938.546333,nan,nan,nan,nan,nan,nan,45,6,0.13333333333333333,393,0,0,0,0,0,0,250,0,1,0
461,15.366666666666667,1784291938.5796664,nan,nan,nan,nan,nan,nan,39,0,0.0,431,0,0,0,0,0,0,250,0,1,0
462,15.4,1784291938.613,nan,nan,nan,nan,nan,nan,27,0,nan,444,0,0,0,0,0,0,250,0,1,0
463,15.433333333333334,1784291938.6463332,nan,nan,nan,nan,nan,nan,34,0,0.0,448,0,0,0,0,0,0,250,0,1,0
464,15.466666666666667,1784291938.6796665,nan,nan,nan,nan,nan,nan,33,0,0.0,453,0,0,0,0,0,0,250,0,1,0
465,15.5,1784291938.7129998,nan,nan,nan,nan,nan,nan,33,0,0.0,457,0,0,0,0,0,0,250,0,1,0
466,15.533333333333333,1784291938.7463331,nan,nan,nan,nan,nan,nan,32,0,0.0,472,0,0,0,0,0,0,250,0,1,0
467,15.566666666666666,1784291938.7796664,nan,nan,nan,nan,nan,nan,34,0,0.0,440,0,0,0,0,0,0,250,0,1,0
468,15.6,1784291938.8129997,nan,nan,nan,nan,nan,nan,37,0,0.0,456,0,0,0,0,0,0,250,0,1,0
469,15.633333333333333,1784291938.8463333,nan,nan,nan,nan,nan,nan,27,0,nan,487,0,0,0,0,0,0,250,0,1,0
470,15.666666666666666,1784291938.8796666,nan,nan,nan,nan,nan,nan,39,0,0.0,457,0,0,0,0,0,0,250,0,1,0
471,15.7,1784291938.9129999,nan,nan,nan,nan,nan,nan,29,0,nan,454,0,0,0,0,0,0,250,0,1,0
472,15.733333333333333,1784291938.9463332,nan,nan,nan,nan,nan,nan,27,0,nan,439,0,0,0,0,0,0,250,0,1,0
473,15.766666666666667,1784291938.9796665,nan,nan,nan,nan,nan,nan,16,0,nan,468,0,0,0,0,0,0,250,0,1,0
474,15.8,1784291939.0129998,nan,nan,nan,nan,nan,nan,37,0,0.0,432,0,0,0,0,0,0,250,0,1,0
475,15.833333333333334,1784291939.046333,nan,nan,nan,nan,nan,nan,17,0,nan,400,0,0,0,0,0,0,250,0,1,0
476,15.866666666666667,1784291939.0796664,nan,nan,nan,nan,nan,nan,32,0,0.0,376,0,0,0,0,0,0,250,0,1,0
477,15.9,1784291939.113,nan,nan,nan,nan,nan,nan,29,0,nan,380,0,0,0,0,0,0,250,0,1,0
478,15.933333333333334,1784291939.1463332,nan,nan,nan,nan,nan,nan,10,0,nan,405,0,0,0,0,0,0,250,0,1,0
479,15.966666666666667,1784291939.1796665,nan,nan,nan,nan,nan,nan,3,0,nan,412,0,0,0,0,0,0,250,0,1,0
480,16.0,1784291939.2129998,nan,nan,nan,nan,nan,nan,7,0,nan,419,0,0,0,0,0,0,250,0,1,0
481,16.033333333333335,1784291939.2463331,nan,nan,nan,nan,nan,nan,14,0,nan,375,0,0,0,0,0,0,250,0,1,0
482,16.066666666666666,1784291939.2796664,nan,nan,nan,nan,nan,nan,8,0,nan,365,0,0,0,0,0,0,250,0,1,0
483,16.1,1784291939.3129997,nan,nan,nan,nan,nan,nan,11,0,nan,379,0,0,0,0,0,0,250,0,1,0
484,16.133333333333333,1784291939.3463333,nan,nan,nan,nan,nan,nan,10,0,nan,371,0,0,0,0,0,0,250,0,1,0
485,16.166666666666668,1784291939.3796666,nan,nan,nan,nan,nan,nan,5,0,nan,413,0,0,0,0,0,0,250,0,1,0
486,16.2,1784291939.4129999,nan,nan,nan,nan,nan,nan,10,0,nan,372,0,0,0,0,0,0,250,0,1,0
487,16.233333333333334,1784291939.4463332,nan,nan,nan,nan,nan,nan,4,0,nan,390,0,0,0,0,0,0,250,0,1,0
488,16.266666666666666,1784291939.4796665,nan,nan,nan,nan,nan,nan,4,0,nan,385,0,0,0,0,0,0,250,0,1,0
489,16.3,1784291939.5129998,nan,nan,nan,nan,nan,nan,12,0,nan,379,0,0,0,0,0,0,250,0,1,0
490,16.333333333333332,1784291939.546333,nan,nan,nan,nan,nan,nan,5,0,nan,411,0,0,0,0,0,0,250,0,1,0
491,16.366666666666667,1784291939.5796664,nan,nan,nan,nan,nan,nan,10,0,nan,351,0,0,0,0,0,0,250,0,1,0
492,16.4,1784291939.613,nan,nan,nan,nan,nan,nan,5,0,nan,339,0,0,0,0,0,0,250,0,1,0
493,16.433333333333334,1784291939.6463332,nan,nan,nan,nan,nan,nan,3,0,nan,353,0,0,0,0,0,0,250,0,1,0
494,16.466666666666665,1784291939.6796665,nan,nan,nan,nan,nan,nan,2,0,nan,357,0,0,0,0,0,0,250,0,1,0
495,16.5,1784291939.7129998,nan,nan,nan,nan,nan,nan,7,0,nan,343,0,0,0,0,0,0,250,0,1,0
496,16.533333333333335,1784291939.7463331,nan,nan,nan,nan,nan,nan,5,0,nan,331,0,0,0,0,0,0,250,0,1,0
497,16.566666666666666,1784291939.7796664,nan,nan,nan,nan,nan,nan,1,0,nan,381,0,0,0,0,0,0,250,0,1,0
498,16.6,1784291939.8129997,nan,nan,nan,nan,nan,nan,15,0,nan,343,0,0,0,0,0,0,250,0,1,0
499,16.633333333333333,1784291939.8463333,nan,nan,nan,nan,nan,nan,1,0,nan,371,0,0,0,0,0,0,250,0,1,0
500,16.666666666666668,1784291939.8796666,nan,nan,nan,nan,nan,nan,0,0,nan,377,0,0,0,0,0,0,250,0,1,0
501,16.7,1784291939.9129999,nan,nan,nan,nan,nan,nan,7,0,nan,366,0,0,0,0,0,0,250,0,1,0
502,16.733333333333334,1784291939.9463332,nan,nan,nan,nan,nan,nan,8,0,nan,347,0,0,0,0,0,0,250,0,1,0
503,16.766666666666666,1784291939.9796665,nan,nan,nan,nan,nan,nan,13,0,nan,356,0,0,0,0,0,0,250,0,1,0
504,16.8,1784291940.0129998,nan,nan,nan,nan,nan,nan,6,0,nan,345,0,0,0,0,0,0,250,0,1,0
505,16.833333333333332,1784291940.046333,nan,nan,nan,nan,nan,nan,2,0,nan,342,0,0,0,0,0,0,250,0,1,0
506,16.866666666666667,1784291940.0796664,nan,nan,nan,nan,nan,nan,9,0,nan,323,0,0,0,0,0,0,250,0,1,0
507,16.9,1784291940.113,nan,nan,nan,nan,nan,nan,11,0,nan,351,0,0,0,0,0,0,250,0,1,0
508,16.933333333333334,1784291940.1463332,nan,nan,nan,nan,nan,nan,9,0,nan,355,0,0,0,0,0,0,250,0,1,0
509,16.966666666666665,1784291940.1796665,nan,nan,nan,nan,nan,nan,8,0,nan,363,0,0,0,0,0,0,250,0,1,0
510,17.0,1784291940.2129998,nan,nan,nan,nan,nan,nan,1,0,nan,384,0,0,0,0,0,0,250,0,1,0
511,17.033333333333335,1784291940.2463331,nan,nan,nan,nan,nan,nan,13,0,nan,330,0,0,0,0,0,0,250,0,1,0
512,17.066666666666666,1784291940.2796664,nan,nan,nan,nan,nan,nan,12,0,nan,314,0,0,0,0,0,0,250,0,1,0
513,17.1,1784291940.3129997,nan,nan,nan,nan,nan,nan,7,0,nan,346,0,0,0,0,0,0,250,0,1,0
514,17.133333333333333,1784291940.3463333,nan,nan,nan,nan,nan,nan,2,0,nan,344,0,0,0,0,0,0,250,0,1,0
515,17.166666666666668,1784291940.3796666,nan,nan,nan,nan,nan,nan,3,0,nan,320,0,0,0,0,0,0,250,0,1,0
516,17.2,1784291940.4129999,nan,nan,nan,nan,nan,nan,5,0,nan,332,0,0,0,0,0,0,250,0,1,0
517,17.233333333333334,1784291940.4463332,nan,nan,nan,nan,nan,nan,5,0,nan,344,0,0,0,0,0,0,250,0,1,0
518,17.266666666666666,1784291940.4796665,nan,nan,nan,nan,nan,nan,6,0,nan,360,0,0,0,0,0,0,250,0,1,0
519,17.3,1784291940.5129998,nan,nan,nan,nan,nan,nan,2,0,nan,358,0,0,0,0,0,0,250,0,1,0
520,17.333333333333332,1784291940.546333,nan,nan,nan,nan,nan,nan,3,0,nan,336,0,0,0,0,0,0,250,0,1,0
521,17.366666666666667,1784291940.5796664,nan,nan,nan,nan,nan,nan,6,0,nan,328,0,0,0,0,0,0,250,0,1,0
522,17.4,1784291940.613,nan,nan,nan,nan,nan,nan,9,0,nan,351,0,0,0,0,0,0,250,0,1,0
523,17.433333333333334,1784291940.6463332,nan,nan,nan,nan,nan,nan,0,0,nan,308,0,0,0,0,0,0,250,0,1,0
524,17.466666666666665,1784291940.6796665,nan,nan,nan,nan,nan,nan,5,0,nan,326,0,0,0,0,0,0,250,0,1,0
525,17.5,1784291940.7129998,nan,nan,nan,nan,nan,nan,9,0,nan,315,0,0,0,0,0,0,250,0,1,0
526,17.533333333333335,1784291940.7463331,nan,nan,nan,nan,nan,nan,15,0,nan,325,0,0,0,0,0,0,250,0,1,0
527,17.566666666666666,1784291940.7796664,nan,nan,nan,nan,nan,nan,7,0,nan,312,0,0,0,0,0,0,250,0,1,0
528,17.6,1784291940.8129997,nan,nan,nan,nan,nan,nan,5,0,nan,336,0,0,0,0,0,0,250,0,1,0
529,17.633333333333333,1784291940.8463333,nan,nan,nan,nan,nan,nan,3,0,nan,373,0,0,0,0,0,0,250,0,1,0
530,17.666666666666668,1784291940.8796666,nan,nan,nan,nan,nan,nan,12,0,nan,340,0,0,0,0,0,0,250,0,1,0
531,17.7,1784291940.9129999,nan,nan,nan,nan,nan,nan,9,0,nan,313,0,0,0,0,0,0,250,0,1,0
532,17.733333333333334,1784291940.9463332,nan,nan,nan,nan,nan,nan,6,0,nan,333,0,0,0,0,0,0,250,0,1,0
533,17.766666666666666,1784291940.9796665,nan,nan,nan,nan,nan,nan,3,0,nan,331,0,0,0,0,0,0,250,0,1,0
534,17.8,1784291941.0129998,nan,nan,nan,nan,nan,nan,7,0,nan,338,0,0,0,0,0,0,250,0,1,0
535,17.833333333333332,1784291941.046333,nan,nan,nan,nan,nan,nan,8,0,nan,330,0,0,0,0,0,0,250,0,1,0
536,17.866666666666667,1784291941.0796664,nan,nan,nan,nan,nan,nan,8,0,nan,323,0,0,0,0,0,0,250,0,1,0
537,17.9,1784291941.113,nan,nan,nan,nan,nan,nan,10,0,nan,315,0,0,0,0,0,0,250,0,1,0
538,17.933333333333334,1784291941.1463332,nan,nan,nan,nan,nan,nan,3,0,nan,325,0,0,0,0,0,0,250,0,1,0
539,17.966666666666665,1784291941.1796665,nan,nan,nan,nan,nan,nan,2,0,nan,319,0,0,0,0,0,0,250,0,1,0
540,18.0,1784291941.2129998,nan,nan,nan,nan,nan,nan,3,0,nan,299,0,0,0,0,0,0,250,0,1,0
541,18.033333333333335,1784291941.2463331,nan,nan,nan,nan,nan,nan,4,0,nan,325,0,0,0,0,0,0,250,0,1,0
542,18.066666666666666,1784291941.2796664,nan,nan,nan,nan,nan,nan,20,0,nan,308,0,0,0,0,0,0,250,0,1,0
543,18.1,1784291941.3129997,nan,nan,nan,nan,nan,nan,1,0,nan,335,0,0,0,0,0,0,250,0,1,0
544,18.133333333333333,1784291941.3463333,nan,nan,nan,nan,nan,nan,6,0,nan,335,0,0,0,0,0,0,250,0,1,0
545,18.166666666666668,1784291941.3796666,nan,nan,nan,nan,nan,nan,4,0,nan,318,0,0,0,0,0,0,250,0,1,0
546,18.2,1784291941.4129999,nan,nan,nan,nan,nan,nan,7,0,nan,360,0,0,0,0,0,0,250,0,1,0
547,18.233333333333334,1784291941.4463332,nan,nan,nan,nan,nan,nan,8,0,nan,346,0,0,0,0,0,0,250,0,1,0
548,18.266666666666666,1784291941.4796665,nan,nan,nan,nan,nan,nan,5,0,nan,354,0,0,0,0,0,0,250,0,1,0
549,18.3,1784291941.5129998,nan,nan,nan,nan,nan,nan,12,0,nan,376,0,0,0,0,0,0,250,0,1,0
550,18.333333333333332,1784291941.546333,nan,nan,nan,nan,nan,nan,6,0,nan,369,0,0,0,0,0,0,250,0,1,0
551,18.366666666666667,1784291941.5796664,nan,nan,nan,nan,nan,nan,5,0,nan,347,0,0,0,0,0,0,250,0,1,0
552,18.4,1784291941.613,nan,nan,nan,nan,nan,nan,3,0,nan,362,0,0,0,0,0,0,250,0,1,0
553,18.433333333333334,1784291941.6463332,nan,nan,nan,nan,nan,nan,14,0,nan,331,0,0,0,0,0,0,250,0,1,0
554,18.466666666666665,1784291941.6796665,nan,nan,nan,nan,nan,nan,8,0,nan,341,0,0,0,0,0,0,250,0,1,0
555,18.5,1784291941.7129998,nan,nan,nan,nan,nan,nan,5,0,nan,356,0,0,0,0,0,0,250,0,1,0
556,18.533333333333335,1784291941.7463331,nan,nan,nan,nan,nan,nan,10,0,nan,351,0,0,0,0,0,0,250,0,1,0
557,18.566666666666666,1784291941.7796664,nan,nan,nan,nan,nan,nan,12,0,nan,329,0,0,0,0,0,0,250,0,1,0
558,18.6,1784291941.8129997,nan,nan,nan,nan,nan,nan,5,0,nan,357,0,0,0,0,0,0,250,0,1,0
559,18.633333333333333,1784291941.8463333,nan,nan,nan,nan,nan,nan,15,0,nan,343,0,0,0,0,0,0,250,0,1,0
560,18.666666666666668,1784291941.8796666,nan,nan,nan,nan,nan,nan,14,0,nan,380,0,0,0,0,0,0,250,0,1,0
561,18.7,1784291941.9129999,nan,nan,nan,nan,nan,nan,11,0,nan,362,0,0,0,0,0,0,250,0,1,0
562,18.733333333333334,1784291941.9463332,nan,nan,nan,nan,nan,nan,21,0,nan,390,0,0,0,0,0,0,250,0,1,0
563,18.766666666666666,1784291941.9796665,nan,nan,nan,nan,nan,nan,26,0,nan,357,0,0,0,0,0,0,250,0,1,0
564,18.8,1784291942.0129998,nan,nan,nan,nan,nan,nan,24,0,nan,383,0,0,0,0,0,0,250,0,1,0
565,18.833333333333332,1784291942.046333,nan,nan,nan,nan,nan,nan,28,0,nan,389,0,0,0,0,0,0,250,0,1,0
566,18.866666666666667,1784291942.0796664,nan,nan,nan,nan,nan,nan,27,0,nan,401,0,0,0,0,0,0,250,0,1,0
567,18.9,1784291942.113,nan,nan,nan,nan,nan,nan,30,0,0.0,440,0,0,0,0,0,0,250,0,1,0
568,18.933333333333334,1784291942.1463332,nan,nan,nan,nan,nan,nan,31,0,0.0,413,0,0,0,0,0,0,250,0,1,0
569,18.966666666666665,1784291942.1796665,nan,nan,nan,nan,nan,nan,27,0,nan,422,0,0,0,0,0,0,250,0,1,0
570,19.0,1784291942.2129998,nan,nan,nan,nan,nan,nan,31,0,0.0,412,0,0,0,0,0,0,250,0,1,0
571,19.033333333333335,1784291942.2463331,nan,nan,nan,nan,nan,nan,28,0,nan,380,0,0,0,0,0,0,250,0,1,0
572,19.066666666666666,1784291942.2796664,nan,nan,nan,nan,nan,nan,27,0,nan,409,0,0,0,0,0,0,250,0,1,0
573,19.1,1784291942.3129997,nan,nan,nan,nan,nan,nan,38,0,0.0,398,0,0,0,0,0,0,250,0,1,0
574,19.133333333333333,1784291942.3463333,nan,nan,nan,nan,nan,nan,32,6,0.1875,403,0,0,0,0,0,0,250,0,1,0
575,19.166666666666668,1784291942.3796666,nan,nan,nan,nan,nan,nan,32,0,0.0,398,0,0,0,0,0,0,250,0,1,0
576,19.2,1784291942.4129999,nan,nan,nan,nan,nan,nan,34,0,0.0,434,0,0,0,0,0,0,250,0,1,0
577,19.233333333333334,1784291942.4463332,nan,nan,nan,nan,nan,nan,35,0,0.0,421,0,0,0,0,0,0,250,0,1,0
578,19.266666666666666,1784291942.4796665,nan,nan,nan,nan,nan,nan,38,0,0.0,407,0,0,0,0,0,0,250,0,1,0
579,19.3,1784291942.5129998,nan,nan,nan,nan,nan,nan,41,0,0.0,400,0,0,0,0,0,0,250,0,1,0
580,19.333333333333332,1784291942.546333,nan,nan,nan,nan,nan,nan,39,0,0.0,375,0,0,0,0,0,0,250,0,1,0
581,19.366666666666667,1784291942.5796664,nan,nan,nan,nan,nan,nan,37,0,0.0,389,0,0,0,0,0,0,250,0,1,0
582,19.4,1784291942.613,nan,nan,nan,nan,nan,nan,38,0,0.0,360,0,0,0,0,0,0,250,0,1,0
583,19.433333333333334,1784291942.6463332,nan,nan,nan,nan,nan,nan,40,0,0.0,396,0,0,0,0,0,0,250,0,1,0
584,19.466666666666665,1784291942.6796665,nan,nan,nan,nan,nan,nan,40,6,0.15,386,0,0,0,0,0,0,250,0,1,0
585,19.5,1784291942.7129998,nan,nan,nan,nan,nan,nan,31,6,0.1935483870967742,335,0,0,0,0,0,0,250,0,1,0
586,19.533333333333335,1784291942.7463331,nan,nan,nan,nan,nan,nan,40,0,0.0,353,0,0,0,0,0,0,250,0,1,0
587,19.566666666666666,1784291942.7796664,nan,nan,nan,nan,nan,nan,37,5,0.13513513513513514,343,0,0,0,0,0,0,250,0,1,0
588,19.6,1784291942.8129997,nan,nan,nan,nan,nan,nan,42,0,0.0,356,0,0,0,0,0,0,250,0,1,0
589,19.633333333333333,1784291942.8463333,nan,nan,nan,nan,nan,nan,49,7,0.14285714285714285,330,0,0,0,0,0,0,250,0,1,0
590,19.666666666666668,1784291942.8796666,nan,nan,nan,nan,nan,nan,56,0,0.0,307,0,0,0,0,0,0,250,0,1,0
591,19.7,1784291942.9129999,nan,nan,nan,nan,nan,nan,44,0,0.0,285,0,0,0,0,0,0,250,0,1,0
592,19.733333333333334,1784291942.9463332,nan,nan,nan,nan,nan,nan,59,0,0.0,302,0,0,0,0,0,0,250,0,1,0
593,19.766666666666666,1784291942.9796665,nan,nan,nan,nan,nan,nan,66,6,0.09090909090909091,252,0,0,0,0,0,0,250,0,1,0
594,19.8,1784291943.0129998,nan,nan,nan,nan,nan,nan,59,0,0.0,270,0,0,0,0,0,0,250,0,1,0
595,19.833333333333332,1784291943.046333,nan,nan,nan,nan,nan,nan,73,0,0.0,250,0,0,0,0,0,0,250,0,1,0
596,19.866666666666667,1784291943.0796664,nan,nan,nan,nan,nan,nan,59,5,0.0847457627118644,240,0,0,0,0,0,0,250,0,1,0
597,19.9,1784291943.113,nan,nan,nan,nan,nan,nan,74,0,0.0,228,0,0,0,0,0,0,250,0,1,0
598,19.933333333333334,1784291943.1463332,nan,nan,nan,nan,nan,nan,80,5,0.0625,224,0,0,0,0,0,0,250,0,1,0
599,19.966666666666665,1784291943.1796665,nan,nan,nan,nan,nan,nan,89,5,0.056179775280898875,216,0,0,0,0,0,0,250,0,1,0
600,20.0,1784291943.2129998,nan,nan,nan,nan,nan,nan,86,6,0.06976744186046512,216,0,0,0,0,0,0,250,0,1,0
601,20.033333333333335,1784291943.2463331,nan,nan,nan,nan,nan,nan,83,6,0.07228915662650602,236,0,0,0,0,0,0,250,0,1,0
602,20.066666666666666,1784291943.2796664,nan,nan,nan,nan,nan,nan,108,7,0.06481481481481481,228,0,0,0,0,0,0,250,0,1,0
603,20.1,1784291943.3129997,nan,nan,nan,nan,nan,nan,104,5,0.04807692307692308,234,0,0,0,0,0,0,250,0,1,0
604,20.133333333333333,1784291943.3463333,nan,nan,nan,nan,nan,nan,110,9,0.08181818181818182,237,0,0,0,0,0,0,250,0,1,0
605,20.166666666666668,1784291943.3796666,nan,nan,nan,nan,nan,nan,109,7,0.06422018348623854,196,0,0,0,0,0,0,250,0,1,0
606,20.2,1784291943.4129999,nan,nan,nan,nan,nan,nan,119,10,0.08403361344537816,229,0,0,0,0,0,0,250,0,1,0
607,20.233333333333334,1784291943.4463332,nan,nan,nan,nan,nan,nan,113,7,0.061946902654867256,237,0,0,0,0,0,0,250,0,1,0
608,20.266666666666666,1784291943.4796665,nan,nan,nan,nan,nan,nan,119,5,0.04201680672268908,222,0,0,0,0,0,0,250,0,1,0
609,20.3,1784291943.5129998,nan,nan,nan,nan,nan,nan,116,6,0.05172413793103448,225,0,0,0,0,0,0,250,0,1,0
610,20.333333333333332,1784291943.546333,nan,nan,nan,nan,nan,nan,115,7,0.06086956521739131,211,0,0,0,0,0,0,250,0,1,0
611,20.366666666666667,1784291943.5796664,nan,nan,nan,nan,nan,nan,110,6,0.05454545454545454,221,0,0,0,0,0,0,250,0,1,0
612,20.4,1784291943.613,nan,nan,nan,nan,nan,nan,114,7,0.06140350877192982,218,0,0,0,0,0,0,250,0,1,0
613,20.433333333333334,1784291943.6463332,nan,nan,nan,nan,nan,nan,110,6,0.05454545454545454,194,0,0,0,0,0,0,250,0,1,0
614,20.466666666666665,1784291943.6796665,nan,nan,nan,nan,nan,nan,117,10,0.08547008547008547,210,0,0,0,0,0,0,250,0,1,0
615,20.5,1784291943.7129998,nan,nan,nan,nan,nan,nan,105,5,0.047619047619047616,212,0,0,0,0,0,0,250,0,1,0
