raw_timestamp,timestamp,time_s,x_mm,y_mm,z_mm,vx_m_s,vy_m_s,vz_m_s,qw,qx,qy,qz,roll_deg,pitch_deg,yaw_deg,bax_m_s2,bay_m_s2,baz_m_s2,bgx_deg_s,bgy_deg_s,bgz_deg_s,sigma_x_mm,sigma_y_mm,sigma_z_mm,stationary_update
1784218879.1788416,1784218879.0788417,6.4983038902282715,67.27665017084252,-445.0997301699939,-8.161334028152545,0.03236010969368718,-0.22772243061453387,-0.004469017878714529,0.9999977383835368,0.0018763383047510696,-0.000987393553329136,-0.00016624183806390226,0.21503177889761724,-0.11311104014627968,-0.019262208201324734,-0.0004034364478340269,-0.03720208886935339,0.0015459196761912208,-0.12323864118895948,0.18803044055201898,0.09879010084925653,17415.783705727106,2225.3463758723797,509.7879949815033,0
1784218879.192848,1784218879.092848,6.512310266494751,67.73042807556584,-448.29453269255674,-8.22623544050314,0.03243579412753534,-0.2284701579294081,-0.004798391637609834,0.9999977397886721,0.001868595583046551,-0.0010001251182409666,-0.00016887226562653165,0.2141450775357885,-0.11456955401593097,-0.01956548402452716,-0.0004034364478340269,-0.03720208886935339,0.0015459196761912208,-0.12323864118895948,0.18803044055201898,0.09879010084925653,17524.66494369849,2241.6038223231153,512.9543380858998,0
1784218879.2132275,1784218879.1132276,6.532689809799194,68.39260546431933,-452.9598793520575,-8.330530528457675,0.03254872283257846,-0.22937588796148148,-0.005436880703531893,0.9999975715370326,0.0019615897061649795,-0.0009906684859422987,-0.00016631840847972524,0.22480097528479104,-0.11348465947779526,-0.019281361694100174,-0.0004034364478340269,-0.03720208886935339,0.0015459196761912208,-0.12323864118895948,0.18803044055201898,0.09879010084925653,17683.585063640352,2265.373018949039,517.5757294495113,0
1784218879.2322216,1784218879.1322217,6.5516839027404785,69.0117980853904,-457.32451616628026,-8.436853818588549,0.03264971786002726,-0.23020244807331086,-0.0057585252007717625,0.9999974439172551,0.0020279650861948846,-0.000984734985633786,-0.00017266607530068943,0.23240765864024374,-0.112801976199076,-0.020014903660708114,-0.0004034364478340269,-0.03720208886935339,0.0015459196761912208,-0.12323864118895948,0.18803044055201898,0.09879010084925653,17832.37286128717,2287.6791051413443,521.902319048301,0
1784218879.2513978,1784218879.151398,6.570860147476196,69.63973170343998,-461.7483053241269,-8.546284095381138,0.0328410627076596,-0.23117976922878705,-0.005654582871296562,0.9999975299715018,0.0019953923604943496,-0.0009655846916118396,-0.0001615748328240665,0.22867346778994593,-0.11061070567325566,-0.018735887392177575,-0.0004034364478340269,-0.03720208886935339,0.0015459196761912208,-0.12323864118895948,0.18803044055201898,0.09879010084925653,17983.22041379728,2310.343982289216,526.2886303962509,0
1784218879.2851534,1784218879.1851535,6.604615688323975,70.75526066471157,-469.57882374137137,-8.740742061878134,0.033253506258193476,-0.2327747828583205,-0.005866960650930484,0.999997447832949,0.0020411537724124742,-0.0009576613885064374,-0.0001445805349272241,0.23391534088530203,-0.10970588124569348,-0.016791693674090866,-0.0004034364478340269,-0.03720208886935339,0.0015459196761912208,-0.12323864118895948,0.18803044055201898,0.09879010084925653,18249.88289501884,2350.505588521234,534.0422246207369,0
1784218879.318465,1784218879.218465,6.637927293777466,71.86490302137445,-477.36533835922756,-8.932779537900732,0.033368461765061155,-0.2347208248647892,-0.005662803430282379,0.9999973696202319,0.0020634644626971775,-0.000985345625605225,-0.00017877647147435723,0.23647630409033238,-0.11286979471824195,-0.020719251851672792,-0.0004034364478340269,-0.03720208886935339,0.0015459196761912208,-0.12323864118895948,0.18803044055201898,0.09879010084925653,18514.99487897012,2390.589811252619,541.7501583142907,0
1784218879.3424637,1784218879.2424638,6.661926031112671,72.66721966540915,-483.01781203371064,-9.06533657153034,0.03349477631519667,-0.23634343118597778,-0.005384197232969472,0.999997538260681,0.0019604194041827443,-0.0010199364452173863,-0.00019989493605190823,0.22467136863105408,-0.11683099470706353,-0.02313539088875582,-0.0004034364478340269,-0.03720208886935339,0.0015459196761912208,-0.12323864118895948,0.18803044055201898,0.09879010084925653,18707.382587014174,2419.788004919699,547.3431913767276,0
1784218879.3511028,1784218879.251103,6.670565128326416,72.95693537826058,-485.0617188542091,-9.111754565353253,0.033576054278183616,-0.23683258939323965,-0.005361831587972626,0.9999976046532547,0.0019140852687932308,-0.001041627112005515,-0.0002048860571151898,0.21936295677442227,-0.11931653571426798,-0.02370667697264521,-0.0004034364478340269,-0.03720208886935339,0.0015459196761912208,-0.12323864118895948,0.18803044055201898,0.09879010084925653,18776.999839186195,2430.381451440343,549.3669468529713,0
1784218879.395322,1784218879.2953222,6.714784383773804,74.45550335548104,-495.5631213146037,-9.34600015389667,0.03420292399988682,-0.23813707502769013,-0.005232900782504416,0.9999974861006168,0.002038333449754376,-0.0008858526941487783,-0.00029707608272902704,0.23360639056092466,-0.10144164931210803,-0.03424929536796564,-0.0004034364478340269,-0.03720208886935339,0.0015459196761912208,-0.12323864118895948,0.18803044055201898,0.09879010084925653,19134.005860795838,2484.780348839921,559.7448295697167,0
1784218879.4153004,1784218879.3153005,6.734762668609619,75.14078566477076,-500.32758573652404,-9.449051624978416,0.034399792892125844,-0.2388272350795589,-0.005083447385382785,0.999997420756087,0.002097470257529359,-0.0008232109539281973,-0.0002853478900030487,0.24037971512167333,-0.09426424178873086,-0.03289628228901373,-0.0004034364478340269,-0.03720208886935339,0.0015459196761912208,-0.12323864118895948,0.18803044055201898,0.09879010084925653,19296.8397828977,2509.71309118134,564.4777535608207,0
1784218879.4292412,1784218879.3292413,6.748703479766846,75.6212944578921,-503.66204240650967,-9.520549161067624,0.03453576440107663,-0.23954617266252662,-0.005173851889795456,0.9999973089861769,0.0021589535921269104,-0.0008029264816818583,-0.00027613195565498157,0.2474236862983642,-0.09194007472500736,-0.03184099107002289,-0.0004034364478340269,-0.03720208886935339,0.0015459196761912208,-0.12323864118895948,0.18803044055201898,0.09879010084925653,19410.950563110975,2527.224970757592,567.7943144145213,0
