frame,time_s,timestamp,tracking_time_ms,x_mm,y_mm,z_mm,roll_deg,pitch_deg,yaw_deg,matches,inliers,pnp_inlier_ratio,new_features,nearby_associations,new_landmarks,initialization_frames,initialization_candidates,initialization_confirmed,initialization_matches,landmarks,keyframe_added,keyframes,tracked
541,18.033333333333335,1784291486.0653331,401.87220000007073,-2.551641529010425,-2.3257056401538847,3.2819725101012693,-0.3383442335241314,1.510643532206648,-1.0439771689698725,88,29,0.32954545454545453,74,6,68,0,0,0,0,1498,1,23,1
542,18.066666666666666,1784291486.0986664,369.6851999993669,nan,nan,nan,nan,nan,nan,79,15,0.189873417721519,75,0,0,0,0,0,0,1498,0,23,0
543,18.1,1784291486.1319997,361.1607999991975,nan,nan,nan,nan,nan,nan,92,12,0.13043478260869565,49,0,0,0,0,0,0,1498,0,23,0
544,18.133333333333333,1784291486.1653333,354.8867000008613,-1.7888352894944646,-4.274141037456587,4.508990392510398,0.05734384041157181,2.3964382492409517,-1.1678921617741322,96,28,0.2916666666666667,65,7,58,0,0,0,0,1556,1,24,1
545,18.166666666666668,1784291486.1986666,433.9688000000024,nan,nan,nan,nan,nan,nan,87,14,0.16091954022988506,60,0,0,0,0,0,0,1556,0,24,0
546,18.2,1784291486.2319999,393.3047999998962,nan,nan,nan,nan,nan,nan,93,15,0.16129032258064516,69,0,0,0,0,0,0,1556,0,24,0
547,18.233333333333334,1784291486.2653332,256.25310000032187,nan,nan,nan,nan,nan,nan,84,16,0.19047619047619047,58,0,0,0,0,0,0,1556,0,24,0
548,18.266666666666666,1784291486.2986665,430.71229999986826,-1.9919728315052723,-7.547138298477549,6.285643328618306,-0.14935138439593368,4.15872890825425,-1.1305007093623787,95,24,0.25263157894736843,50,3,47,0,0,0,0,1603,1,25,1
549,18.3,1784291486.3319998,415.3146000007837,nan,nan,nan,nan,nan,nan,85,18,0.21176470588235294,51,0,0,0,0,0,0,1603,0,25,0
550,18.333333333333332,1784291486.365333,352.1278000007442,-0.13493566698485893,-3.371746838403581,4.661998110273885,0.8145117312461233,2.0981595558972908,-0.8532827240045177,79,23,0.2911392405063291,53,5,48,0,0,0,0,1651,1,26,1
551,18.366666666666667,1784291486.3986664,383.9442999997118,-3.290524550271016,-1.6108961520282463,1.231187173247136,-0.5915597357965056,0.6563979971149989,-1.3783493765215613,83,33,0.39759036144578314,56,7,49,0,0,0,0,1700,1,27,1
552,18.4,1784291486.432,350.48789999927976,nan,nan,nan,nan,nan,nan,93,19,0.20430107526881722,54,0,0,0,0,0,0,1700,0,27,0
553,18.433333333333334,1784291486.4653332,439.26379999902565,-1.8571693247476873,-1.2847647767294887,1.8844538157203914,-0.5305134052942544,0.9491883312553043,-0.4020810836228259,98,35,0.35714285714285715,61,3,58,0,0,0,0,1758,1,28,1
554,18.466666666666665,1784291486.4986665,419.21999999976833,nan,nan,nan,nan,nan,nan,86,12,0.13953488372093023,66,0,0,0,0,0,0,1758,0,28,0
555,18.5,1784291486.5319998,453.49179999902844,nan,nan,nan,nan,nan,nan,75,17,0.22666666666666666,60,0,0,0,0,0,0,1758,0,28,0
556,18.533333333333335,1784291486.5653331,245.77619999945455,nan,nan,nan,nan,nan,nan,86,15,0.1744186046511628,65,0,0,0,0,0,0,1758,0,28,0
557,18.566666666666666,1784291486.5986664,351.05859999930544,nan,nan,nan,nan,nan,nan,81,16,0.19753086419753085,76,0,0,0,0,0,0,1758,0,28,0
558,18.6,1784291486.6319997,341.92459999940183,nan,nan,nan,nan,nan,nan,87,13,0.14942528735632185,73,0,0,0,0,0,0,1758,0,28,0
559,18.633333333333333,1784291486.6653333,376.38670000160346,nan,nan,nan,nan,nan,nan,88,17,0.19318181818181818,80,0,0,0,0,0,0,1758,0,28,0
560,18.666666666666668,1784291486.6986666,406.3814999990427,0.8418616382004842,-2.718957927589244,4.543860765666423,1.1767802581206255,1.8272902484100964,-0.6394286871769529,84,22,0.2619047619047619,66,2,64,0,0,0,0,1822,1,29,1
561,18.7,1784291486.7319999,407.10779999972146,nan,nan,nan,nan,nan,nan,85,15,0.17647058823529413,58,0,0,0,0,0,0,1822,0,29,0
562,18.733333333333334,1784291486.7653332,417.4481999998534,nan,nan,nan,nan,nan,nan,91,14,0.15384615384615385,63,0,0,0,0,0,0,1822,0,29,0
563,18.766666666666666,1784291486.7986665,364.2352999995637,-8.948313351808096,1.379417369734469,-3.3481418439966717,-3.3316413558902096,-1.2190255949300304,-1.6917645888989397,94,20,0.2127659574468085,57,3,54,0,0,0,0,1876,1,30,1
564,18.8,1784291486.8319998,292.11600000053295,nan,nan,nan,nan,nan,nan,94,16,0.1702127659574468,60,0,0,0,0,0,0,1876,0,30,0
565,18.833333333333332,1784291486.865333,277.4630999992951,-1.8654344309860917,-1.5198812361469436,1.4811873075995976,-0.7169112481201007,1.0346965686801932,-0.18958550381731434,79,27,0.34177215189873417,66,6,60,0,0,0,0,1936,1,31,1
566,18.866666666666667,1784291486.8986664,353.54649999862886,-3.750391242671192,-0.8053123922443177,0.9951455479065743,-0.9174210641631168,0.41814541635803476,-1.2062573361098694,87,29,0.3333333333333333,44,0,0,0,0,0,0,1936,0,31,1
567,18.9,1784291486.932,222.3162999998749,nan,nan,nan,nan,nan,nan,89,14,0.15730337078651685,58,0,0,0,0,0,0,1936,0,31,0
568,18.933333333333334,1784291486.9653332,221.29160000076809,nan,nan,nan,nan,nan,nan,93,12,0.12903225806451613,49,0,0,0,0,0,0,1936,0,31,0
569,18.966666666666665,1784291486.9986665,285.7730999985506,-3.6330615143370224,-3.8253950473571763,5.317879122877173,-0.11454067784333404,2.28975755523362,-1.9647746701026536,86,25,0.29069767441860467,61,5,56,0,0,0,0,1992,1,32,1
570,19.0,1784291487.0319998,404.77760000067065,nan,nan,nan,nan,nan,nan,94,12,0.1276595744680851,74,0,0,0,0,0,0,1992,0,32,0
571,19.033333333333335,1784291487.0653331,229.43500000110362,nan,nan,nan,nan,nan,nan,91,11,0.12087912087912088,75,0,0,0,0,0,0,1992,0,32,0
572,19.066666666666666,1784291487.0986664,374.727399999756,nan,nan,nan,nan,nan,nan,83,11,0.13253012048192772,57,0,0,0,0,0,0,1992,0,32,0
573,19.1,1784291487.1319997,367.19930000072054,nan,nan,nan,nan,nan,nan,90,16,0.17777777777777778,67,0,0,0,0,0,0,1992,0,32,0
574,19.133333333333333,1784291487.1653333,396.7646999990393,nan,nan,nan,nan,nan,nan,86,17,0.19767441860465115,65,0,0,0,0,0,0,1992,0,32,0
575,19.166666666666668,1784291487.1986666,479.300000000876,-3.965906400779147,-0.3918974524110439,1.063888144579309,-0.4930170685518125,0.463156981714863,-0.26577481641655526,71,26,0.36619718309859156,66,5,61,0,0,0,0,2053,1,33,1
576,19.2,1784291487.2319999,336.9523000001209,nan,nan,nan,nan,nan,nan,78,16,0.20512820512820512,83,0,0,0,0,0,0,2053,0,33,0
577,19.233333333333334,1784291487.2653332,346.20320000067295,-5.042791245328814,-1.6174213547929952,1.2878100278293658,-0.15610156461118474,0.8546209900807155,-0.33389568732409,69,20,0.2898550724637681,61,4,57,0,0,0,0,2110,1,34,1
578,19.266666666666666,1784291487.2986665,266.7600999993738,nan,nan,nan,nan,nan,nan,64,10,0.15625,67,0,0,0,0,0,0,2110,0,34,0
579,19.3,1784291487.3319998,254.31509999907576,nan,nan,nan,nan,nan,nan,63,14,0.2222222222222222,85,0,0,0,0,0,0,2110,0,34,0
580,19.333333333333332,1784291487.365333,395.09069999985513,nan,nan,nan,nan,nan,nan,69,7,0.10144927536231885,61,0,0,0,0,0,0,2110,0,34,0
581,19.366666666666667,1784291487.3986664,271.14260000053036,-9.577944580175334,0.1368072330870973,-1.2347940792829633,-0.5922452951989008,-0.40478376735789384,-0.24341490714765468,54,22,0.4074074074074074,87,6,81,0,0,0,0,2191,1,35,1
582,19.4,1784291487.432,364.63649999859626,nan,nan,nan,nan,nan,nan,70,10,0.14285714285714285,51,0,0,0,0,0,0,2191,0,35,0
583,19.433333333333334,1784291487.4653332,411.03060000023106,nan,nan,nan,nan,nan,nan,57,9,0.15789473684210525,51,0,0,0,0,0,0,2191,0,35,0
584,19.466666666666665,1784291487.4986665,336.86110000053304,nan,nan,nan,nan,nan,nan,71,10,0.14084507042253522,71,0,0,0,0,0,0,2191,0,35,0
585,19.5,1784291487.5319998,379.2711000005511,nan,nan,nan,nan,nan,nan,51,0,0.0,61,0,0,0,0,0,0,2191,0,35,0
586,19.533333333333335,1784291487.5653331,382.51710000076855,nan,nan,nan,nan,nan,nan,54,7,0.12962962962962962,60,0,0,0,0,0,0,2191,0,35,0
587,19.566666666666666,1784291487.5986664,318.0950000005396,nan,nan,nan,nan,nan,nan,58,7,0.1206896551724138,53,0,0,0,0,0,0,2191,0,35,0
588,19.6,1784291487.6319997,248.02160000035656,nan,nan,nan,nan,nan,nan,44,14,0.3181818181818182,65,0,0,0,0,0,0,2191,0,35,0
589,19.633333333333333,1784291487.6653333,264.0709000006609,nan,nan,nan,nan,nan,nan,48,0,0.0,45,0,0,0,0,0,0,2191,0,35,0
590,19.666666666666668,1784291487.6986666,293.8033999998879,nan,nan,nan,nan,nan,nan,45,0,0.0,65,0,0,0,0,0,0,2191,0,35,0
591,19.7,1784291487.7319999,214.7106000011263,nan,nan,nan,nan,nan,nan,43,0,0.0,50,0,0,0,0,0,0,2191,0,35,0
592,19.733333333333334,1784291487.7653332,315.53859999985434,nan,nan,nan,nan,nan,nan,61,0,0.0,59,0,0,0,0,0,0,2191,0,35,0
593,19.766666666666666,1784291487.7986665,363.28340000000026,nan,nan,nan,nan,nan,nan,50,8,0.16,70,0,0,0,0,0,0,2191,0,35,0
594,19.8,1784291487.8319998,350.341400000616,nan,nan,nan,nan,nan,nan,49,0,0.0,77,0,0,0,0,0,0,2191,0,35,0
595,19.833333333333332,1784291487.865333,358.2756999985577,nan,nan,nan,nan,nan,nan,57,7,0.12280701754385964,72,0,0,0,0,0,0,2191,0,35,0
596,19.866666666666667,1784291487.8986664,351.98379999928875,nan,nan,nan,nan,nan,nan,47,0,0.0,59,0,0,0,0,0,0,2191,0,35,0
597,19.9,1784291487.932,331.95119999982126,nan,nan,nan,nan,nan,nan,42,0,0.0,60,0,0,0,0,0,0,2191,0,35,0
598,19.933333333333334,1784291487.9653332,357.431300000826,nan,nan,nan,nan,nan,nan,42,0,0.0,60,0,0,0,0,0,0,2191,0,35,0
599,19.966666666666665,1784291487.9986665,470.0097000004462,nan,nan,nan,nan,nan,nan,41,0,0.0,64,0,0,0,0,0,0,2191,0,35,0
600,20.0,1784291488.0319998,384.1181999996479,nan,nan,nan,nan,nan,nan,53,5,0.09433962264150944,75,0,0,0,0,0,0,2191,0,35,0
601,20.033333333333335,1784291488.0653331,349.4614000010188,nan,nan,nan,nan,nan,nan,39,0,0.0,65,0,0,0,0,0,0,2191,0,35,0
602,20.066666666666666,1784291488.0986664,300.67959999905725,nan,nan,nan,nan,nan,nan,38,5,0.13157894736842105,52,0,0,0,0,0,0,2191,0,35,0
603,20.1,1784291488.1319997,306.2037000017881,nan,nan,nan,nan,nan,nan,32,0,0.0,60,0,0,0,0,0,0,2191,0,35,0
604,20.133333333333333,1784291488.1653333,330.0912000013341,nan,nan,nan,nan,nan,nan,39,0,0.0,63,0,0,0,0,0,0,2191,0,35,0
605,20.166666666666668,1784291488.1986666,214.10009999999602,nan,nan,nan,nan,nan,nan,35,0,0.0,52,0,0,0,0,0,0,2191,0,35,0
606,20.2,1784291488.2319999,355.4972000001726,nan,nan,nan,nan,nan,nan,37,5,0.13513513513513514,49,0,0,0,0,0,0,2191,0,35,0
607,20.233333333333334,1784291488.2653332,367.9821000005177,nan,nan,nan,nan,nan,nan,36,7,0.19444444444444445,37,0,0,0,0,0,0,2191,0,35,0
608,20.266666666666666,1784291488.2986665,473.49690000010014,nan,nan,nan,nan,nan,nan,33,0,0.0,35,0,0,0,0,0,0,2191,0,35,0
609,20.3,1784291488.3319998,385.97590000063065,nan,nan,nan,nan,nan,nan,36,0,0.0,55,0,0,0,0,0,0,2191,0,35,0
610,20.333333333333332,1784291488.365333,391.11009999942326,nan,nan,nan,nan,nan,nan,42,0,0.0,61,0,0,0,0,0,0,2191,0,35,0
611,20.366666666666667,1784291488.3986664,405.1663999998709,nan,nan,nan,nan,nan,nan,39,5,0.1282051282051282,45,0,0,0,0,0,0,2191,0,35,0
612,20.4,1784291488.432,561.5834000000177,nan,nan,nan,nan,nan,nan,42,0,0.0,48,0,0,0,0,0,0,2191,0,35,0
613,20.433333333333334,1784291488.4653332,441.2940999991406,nan,nan,nan,nan,nan,nan,38,0,0.0,36,0,0,0,0,0,0,2191,0,35,0
614,20.466666666666665,1784291488.4986665,527.2633000004134,nan,nan,nan,nan,nan,nan,24,0,nan,58,0,0,0,0,0,0,2191,0,35,0
615,20.5,1784291488.5319998,423.6211000006733,nan,nan,nan,nan,nan,nan,28,0,nan,41,0,0,0,0,0,0,2191,0,35,0
616,20.533333333333335,1784291488.5653331,414.8622000011528,nan,nan,nan,nan,nan,nan,27,0,nan,52,0,0,0,0,0,0,2191,0,35,0
617,20.566666666666666,1784291488.5986664,411.81589999905555,nan,nan,nan,nan,nan,nan,18,0,nan,54,0,0,0,0,0,0,2191,0,35,0
618,20.6,1784291488.6319997,387.6880000007077,nan,nan,nan,nan,nan,nan,25,0,nan,49,0,0,0,0,0,0,2191,0,35,0
619,20.633333333333333,1784291488.6653333,286.0079999991285,nan,nan,nan,nan,nan,nan,25,0,nan,51,0,0,0,0,0,0,2191,0,35,0
620,20.666666666666668,1784291488.6986666,372.39229999977397,nan,nan,nan,nan,nan,nan,24,0,nan,54,0,0,0,0,0,0,2191,0,35,0
621,20.7,1784291488.7319999,218.39209999961895,nan,nan,nan,nan,nan,nan,23,0,nan,62,0,0,0,0,0,0,2191,0,35,0
622,20.733333333333334,1784291488.7653332,398.284999999305,nan,nan,nan,nan,nan,nan,20,0,nan,57,0,0,0,0,0,0,2191,0,35,0
623,20.766666666666666,1784291488.7986665,396.84029999989434,nan,nan,nan,nan,nan,nan,23,0,nan,56,0,0,0,0,0,0,2191,0,35,0
624,20.8,1784291488.8319998,432.1608999998716,nan,nan,nan,nan,nan,nan,21,0,nan,44,0,0,0,0,0,0,2191,0,35,0
625,20.833333333333332,1784291488.865333,347.79510000043956,nan,nan,nan,nan,nan,nan,16,0,nan,50,0,0,0,0,0,0,2191,0,35,0
626,20.866666666666667,1784291488.8986664,342.3773999984405,nan,nan,nan,nan,nan,nan,17,0,nan,48,0,0,0,0,0,0,2191,0,35,0
627,20.9,1784291488.932,392.3990000002959,nan,nan,nan,nan,nan,nan,14,0,nan,52,0,0,0,0,0,0,2191,0,35,0
628,20.933333333333334,1784291488.9653332,345.5979999998817,nan,nan,nan,nan,nan,nan,16,0,nan,53,0,0,0,0,0,0,2191,0,35,0
629,20.966666666666665,1784291488.9986665,290.8145000001241,nan,nan,nan,nan,nan,nan,22,0,nan,68,0,0,0,0,0,0,2191,0,35,0
630,21.0,1784291489.0319998,399.94950000073004,nan,nan,nan,nan,nan,nan,23,0,nan,67,0,0,0,0,0,0,2191,0,35,0
631,21.033333333333335,1784291489.0653331,250.78509999912058,nan,nan,nan,nan,nan,nan,14,0,nan,70,0,0,0,0,0,0,2191,0,35,0
632,21.066666666666666,1784291489.0986664,351.10749999876134,nan,nan,nan,nan,nan,nan,25,0,nan,72,0,0,0,0,0,0,2191,0,35,0
633,21.1,1784291489.1319997,395.16030000049795,nan,nan,nan,nan,nan,nan,16,0,nan,72,0,0,0,0,0,0,2191,0,35,0
634,21.133333333333333,1784291489.1653333,234.3311000004178,nan,nan,nan,nan,nan,nan,14,0,nan,61,0,0,0,0,0,0,2191,0,35,0
635,21.166666666666668,1784291489.1986666,360.7998999996198,nan,nan,nan,nan,nan,nan,14,0,nan,47,0,0,0,0,0,0,2191,0,35,0
636,21.2,1784291489.2319999,308.7201999987883,nan,nan,nan,nan,nan,nan,11,0,nan,66,0,0,0,0,0,0,2191,0,35,0
637,21.233333333333334,1784291489.2653332,280.5650999998761,nan,nan,nan,nan,nan,nan,7,0,nan,67,0,0,0,0,0,0,2191,0,35,0
638,21.266666666666666,1784291489.2986665,277.5868000007904,nan,nan,nan,nan,nan,nan,6,0,nan,69,0,0,0,0,0,0,2191,0,35,0
639,21.3,1784291489.3319998,244.92889999964973,nan,nan,nan,nan,nan,nan,2,0,nan,59,0,0,0,0,0,0,2191,0,35,0
640,21.333333333333332,1784291489.365333,248.54039999991073,nan,nan,nan,nan,nan,nan,8,0,nan,65,0,0,0,0,0,0,2191,0,35,0
641,21.366666666666667,1784291489.3986664,341.3040999985242,nan,nan,nan,nan,nan,nan,5,0,nan,64,0,0,0,0,0,0,2191,0,35,0
642,21.4,1784291489.432,286.1981999994896,nan,nan,nan,nan,nan,nan,11,0,nan,65,0,0,0,0,0,0,2191,0,35,0
643,21.433333333333334,1784291489.4653332,275.01889999984996,nan,nan,nan,nan,nan,nan,9,0,nan,59,0,0,0,0,0,0,2191,0,35,0
644,21.466666666666665,1784291489.4986665,246.4801999994961,nan,nan,nan,nan,nan,nan,2,0,nan,76,0,0,0,0,0,0,2191,0,35,0
645,21.5,1784291489.5319998,246.52289999903587,nan,nan,nan,nan,nan,nan,4,0,nan,58,0,0,0,0,0,0,2191,0,35,0
646,21.533333333333335,1784291489.5653331,234.20740000074147,nan,nan,nan,nan,nan,nan,9,0,nan,44,0,0,0,0,0,0,2191,0,35,0
647,21.566666666666666,1784291489.5986664,274.199999999837,nan,nan,nan,nan,nan,nan,12,0,nan,57,0,0,0,0,0,0,2191,0,35,0
648,21.6,1784291489.6319997,222.55869999935385,nan,nan,nan,nan,nan,nan,6,0,nan,70,0,0,0,0,0,0,2191,0,35,0
649,21.633333333333333,1784291489.6653333,150.82190000066475,nan,nan,nan,nan,nan,nan,1,0,nan,58,0,0,0,0,0,0,2191,0,35,0
650,21.666666666666668,1784291489.6986666,349.8380000000907,nan,nan,nan,nan,nan,nan,3,0,nan,61,0,0,0,0,0,0,2191,0,35,0
651,21.7,1784291489.7319999,292.6807000003464,nan,nan,nan,nan,nan,nan,4,0,nan,63,0,0,0,0,0,0,2191,0,35,0
652,21.733333333333334,1784291489.7653332,256.103499999881,nan,nan,nan,nan,nan,nan,8,0,nan,40,0,0,0,0,0,0,2191,0,35,0
653,21.766666666666666,1784291489.7986665,256.61070000023756,nan,nan,nan,nan,nan,nan,4,0,nan,67,0,0,0,0,0,0,2191,0,35,0
654,21.8,1784291489.8319998,301.76749999918684,nan,nan,nan,nan,nan,nan,14,0,nan,43,0,0,0,0,0,0,2191,0,35,0
655,21.833333333333332,1784291489.865333,205.74839999972028,nan,nan,nan,nan,nan,nan,3,0,nan,61,0,0,0,0,0,0,2191,0,35,0
656,21.866666666666667,1784291489.8986664,233.5081999990507,nan,nan,nan,nan,nan,nan,7,0,nan,42,0,0,0,0,0,0,2191,0,35,0
657,21.9,1784291489.932,197.0843999988574,nan,nan,nan,nan,nan,nan,6,0,nan,60,0,0,0,0,0,0,2191,0,35,0
658,21.933333333333334,1784291489.9653332,358.7117999995826,nan,nan,nan,nan,nan,nan,14,0,nan,54,0,0,0,0,0,0,2191,0,35,0
659,21.966666666666665,1784291489.9986665,267.50800000081654,nan,nan,nan,nan,nan,nan,8,0,nan,55,0,0,0,0,0,0,2191,0,35,0
660,22.0,1784291490.0319998,176.11799999940558,nan,nan,nan,nan,nan,nan,4,0,nan,43,0,0,0,0,0,0,2191,0,35,0
661,22.033333333333335,1784291490.0653331,255.84709999930055,nan,nan,nan,nan,nan,nan,12,0,nan,51,0,0,0,0,0,0,2191,0,35,0
662,22.066666666666666,1784291490.0986664,294.26280000006955,nan,nan,nan,nan,nan,nan,8,0,nan,28,0,0,0,0,0,0,2191,0,35,0
663,22.1,1784291490.1319997,276.1151999984577,nan,nan,nan,nan,nan,nan,11,0,nan,52,0,0,0,0,0,0,2191,0,35,0
664,22.133333333333333,1784291490.1653333,250.24159999884432,nan,nan,nan,nan,nan,nan,6,0,nan,54,0,0,0,0,0,0,2191,0,35,0
665,22.166666666666668,1784291490.1986666,303.8283000005322,nan,nan,nan,nan,nan,nan,17,0,nan,47,0,0,0,0,0,0,2191,0,35,0
666,22.2,1784291490.2319999,341.5554000002885,nan,nan,nan,nan,nan,nan,18,0,nan,39,0,0,0,0,0,0,2191,0,35,0
667,22.233333333333334,1784291490.2653332,343.4775999994599,nan,nan,nan,nan,nan,nan,6,0,nan,55,0,0,0,0,0,0,2191,0,35,0
668,22.266666666666666,1784291490.2986665,354.16860000077577,nan,nan,nan,nan,nan,nan,14,0,nan,44,0,0,0,0,0,0,2191,0,35,0
669,22.3,1784291490.3319998,378.4537999999884,nan,nan,nan,nan,nan,nan,5,0,nan,59,0,0,0,0,0,0,2191,0,35,0
670,22.333333333333332,1784291490.365333,408.9211000009527,nan,nan,nan,nan,nan,nan,9,0,nan,63,0,0,0,0,0,0,2191,0,35,0
671,22.366666666666667,1784291490.3986664,365.9590000006574,nan,nan,nan,nan,nan,nan,13,0,nan,53,0,0,0,0,0,0,2191,0,35,0
672,22.4,1784291490.432,282.15520000048855,nan,nan,nan,nan,nan,nan,13,0,nan,57,0,0,0,0,0,0,2191,0,35,0
673,22.433333333333334,1784291490.4653332,286.45350000078906,nan,nan,nan,nan,nan,nan,16,0,nan,52,0,0,0,0,0,0,2191,0,35,0
674,22.466666666666665,1784291490.4986665,270.9601999995357,nan,nan,nan,nan,nan,nan,13,0,nan,55,0,0,0,0,0,0,2191,0,35,0
675,22.5,1784291490.5319998,226.3638999993418,nan,nan,nan,nan,nan,nan,10,0,nan,57,0,0,0,0,0,0,2191,0,35,0
676,22.533333333333335,1784291490.5653331,351.954099998693,nan,nan,nan,nan,nan,nan,16,0,nan,37,0,0,0,0,0,0,2191,0,35,0
677,22.566666666666666,1784291490.5986664,345.61159999975644,nan,nan,nan,nan,nan,nan,11,0,nan,41,0,0,0,0,0,0,2191,0,35,0
678,22.6,1784291490.6319997,390.0922000011633,nan,nan,nan,nan,nan,nan,14,0,nan,60,0,0,0,0,0,0,2191,0,35,0
679,22.633333333333333,1784291490.6653333,245.81120000038936,nan,nan,nan,nan,nan,nan,11,0,nan,52,0,0,0,0,0,0,2191,0,35,0
680,22.666666666666668,1784291490.6986666,343.06549999928393,nan,nan,nan,nan,nan,nan,11,0,nan,36,0,0,0,0,0,0,2191,0,35,0
681,22.7,1784291490.7319999,364.86169999989215,nan,nan,nan,nan,nan,nan,8,0,nan,67,0,0,0,0,0,0,2191,0,35,0
682,22.733333333333334,1784291490.7653332,421.58000000017637,nan,nan,nan,nan,nan,nan,26,0,nan,46,0,0,0,0,0,0,2191,0,35,0
683,22.766666666666666,1784291490.7986665,337.0649999997113,nan,nan,nan,nan,nan,nan,6,0,nan,75,0,0,0,0,0,0,2191,0,35,0
684,22.8,1784291490.8319998,352.89149999880465,nan,nan,nan,nan,nan,nan,10,0,nan,51,0,0,0,0,0,0,2191,0,35,0
685,22.833333333333332,1784291490.865333,333.3266999998159,nan,nan,nan,nan,nan,nan,13,0,nan,47,0,0,0,0,0,0,2191,0,35,0
686,22.866666666666667,1784291490.8986664,293.365100000301,nan,nan,nan,nan,nan,nan,8,0,nan,42,0,0,0,0,0,0,2191,0,35,0
687,22.9,1784291490.932,249.18260000049486,nan,nan,nan,nan,nan,nan,10,0,nan,48,0,0,0,0,0,0,2191,0,35,0
688,22.933333333333334,1784291490.9653332,385.69810000080906,nan,nan,nan,nan,nan,nan,12,0,nan,43,0,0,0,0,0,0,2191,0,35,0
689,22.966666666666665,1784291490.9986665,233.76790000111214,nan,nan,nan,nan,nan,nan,17,0,nan,35,0,0,0,0,0,0,2191,0,35,0
690,23.0,1784291491.0319998,339.79700000054436,nan,nan,nan,nan,nan,nan,9,0,nan,52,0,0,0,0,0,0,2191,0,35,0
691,23.033333333333335,1784291491.0653331,422.74600000018836,nan,nan,nan,nan,nan,nan,20,0,nan,57,0,0,0,0,0,0,2191,0,35,0
692,23.066666666666666,1784291491.0986664,314.5721000000776,nan,nan,nan,nan,nan,nan,15,0,nan,56,0,0,0,0,0,0,2191,0,35,0
693,23.1,1784291491.1319997,389.58029999957944,nan,nan,nan,nan,nan,nan,15,0,nan,38,0,0,0,0,0,0,2191,0,35,0
694,23.133333333333333,1784291491.1653333,387.6270000000659,nan,nan,nan,nan,nan,nan,18,0,nan,44,0,0,0,0,0,0,2191,0,35,0
695,23.166666666666668,1784291491.1986666,341.16849999918486,nan,nan,nan,nan,nan,nan,12,0,nan,39,0,0,0,0,0,0,2191,0,35,0
696,23.2,1784291491.2319999,347.9566000005434,nan,nan,nan,nan,nan,nan,18,0,nan,42,0,0,0,0,0,0,2191,0,35,0
697,23.233333333333334,1784291491.2653332,302.4242999999842,nan,nan,nan,nan,nan,nan,16,0,nan,44,0,0,0,0,0,0,2191,0,35,0
698,23.266666666666666,1784291491.2986665,287.10139999930107,nan,nan,nan,nan,nan,nan,9,0,nan,49,0,0,0,0,0,0,2191,0,35,0
699,23.3,1784291491.3319998,312.9542999995465,nan,nan,nan,nan,nan,nan,14,0,nan,55,0,0,0,0,0,0,2191,0,35,0
700,23.333333333333332,1784291491.365333,291.02919999968435,nan,nan,nan,nan,nan,nan,13,0,nan,52,0,0,0,0,0,0,2191,0,35,0
701,23.366666666666667,1784291491.3986664,335.6855000001815,nan,nan,nan,nan,nan,nan,22,0,nan,53,0,0,0,0,0,0,2191,0,35,0
702,23.4,1784291491.432,388.94749999963096,nan,nan,nan,nan,nan,nan,16,0,nan,55,0,0,0,0,0,0,2191,0,35,0
703,23.433333333333334,1784291491.4653332,398.14209999894956,nan,nan,nan,nan,nan,nan,11,0,nan,53,0,0,0,0,0,0,2191,0,35,0
704,23.466666666666665,1784291491.4986665,288.076099999671,nan,nan,nan,nan,nan,nan,13,0,nan,57,0,0,0,0,0,0,2191,0,35,0
705,23.5,1784291491.5319998,379.73779999992985,nan,nan,nan,nan,nan,nan,8,0,nan,46,0,0,0,0,0,0,2191,0,35,0
706,23.533333333333335,1784291491.5653331,387.3719999992318,nan,nan,nan,nan,nan,nan,17,0,nan,63,0,0,0,0,0,0,2191,0,35,0
707,23.566666666666666,1784291491.5986664,389.6927000005235,nan,nan,nan,nan,nan,nan,12,0,nan,38,0,0,0,0,0,0,2191,0,35,0
708,23.6,1784291491.6319997,273.0867999998736,nan,nan,nan,nan,nan,nan,7,0,nan,41,0,0,0,0,0,0,2191,0,35,0
709,23.633333333333333,1784291491.6653333,360.2971999989677,nan,nan,nan,nan,nan,nan,21,0,nan,49,0,0,0,0,0,0,2191,0,35,0
710,23.666666666666668,1784291491.6986666,299.40090000127384,nan,nan,nan,nan,nan,nan,11,0,nan,48,0,0,0,0,0,0,2191,0,35,0
711,23.7,1784291491.7319999,320.5480999986321,nan,nan,nan,nan,nan,nan,10,0,nan,40,0,0,0,0,0,0,2191,0,35,0
712,23.733333333333334,1784291491.7653332,264.89549999860174,nan,nan,nan,nan,nan,nan,8,0,nan,56,0,0,0,0,0,0,2191,0,35,0
713,23.766666666666666,1784291491.7986665,407.4239999990823,nan,nan,nan,nan,nan,nan,20,0,nan,51,0,0,0,0,0,0,2191,0,35,0
714,23.8,1784291491.8319998,267.9247000014584,nan,nan,nan,nan,nan,nan,8,0,nan,56,0,0,0,0,0,0,2191,0,35,0
715,23.833333333333332,1784291491.865333,302.67060000005586,nan,nan,nan,nan,nan,nan,6,0,nan,57,0,0,0,0,0,0,2191,0,35,0
716,23.866666666666667,1784291491.8986664,231.4182999998593,nan,nan,nan,nan,nan,nan,5,0,nan,76,0,0,0,0,0,0,2191,0,35,0
