frame,time_s,timestamp,x_mm,y_mm,z_mm,roll_deg,pitch_deg,yaw_deg,matches,inliers,pnp_inlier_ratio,new_features,nearby_associations,new_landmarks,landmarks,keyframe_added,keyframes,tracked
1541,51.36666666666667,1784217436.5286665,32.87860908005938,4.001012125444348,2.591598456320213,1.830899236335142,-0.5592314783760247,-1.5012161397376387,74,48,0.6486486486486487,47,0,0,3640,0,25,1
1542,51.4,1784217436.562,34.53248285154679,4.664229053223437,0.7494630500954145,1.35138920760153,0.12464296151991205,-1.4218491006787555,71,43,0.6056338028169014,38,0,0,3640,0,25,1
1543,51.43333333333333,1784217436.5953333,37.76455923392332,2.385027568997401,6.1468410243031855,1.4082766939809777,-2.1238185212374976,-0.5022272986608189,78,46,0.5897435897435898,38,0,0,3640,0,25,1
1544,51.46666666666667,1784217436.6286666,37.743700299724885,2.306165022551667,9.073980606985515,2.1407406829908147,-2.906464306405221,-0.7006141029958509,75,37,0.49333333333333335,43,0,0,3640,0,25,1
1545,51.5,1784217436.662,38.28100808988155,5.618487056337955,-0.44219721102864185,1.1770374380360007,0.6928143769376012,-1.0954072011763718,59,40,0.6779661016949152,56,0,0,3640,0,25,1
1546,51.53333333333333,1784217436.6953332,39.757199767391526,3.8870758633075724,8.93757417991678,1.9263101502129394,-2.5093044627172527,-0.9928284592502375,68,35,0.5147058823529411,41,0,0,3640,0,25,1
1547,51.56666666666667,1784217436.7286665,40.32343970509497,4.77450365990299,7.165829267138392,1.9293117273519937,-1.698491468615315,-1.1472698872441753,67,44,0.6567164179104478,42,0,0,3640,0,25,1
1548,51.6,1784217436.7619998,43.12037020475938,4.051309254541849,7.811878821745793,0.964846514929946,-2.35452969145521,-1.1850203066881648,70,37,0.5285714285714286,38,0,0,3640,0,25,1
1549,51.63333333333333,1784217436.7953334,45.185118246056646,6.983656910193332,-0.38891393929090157,0.05948588464669328,0.7673125629290806,-0.7071838851286211,62,33,0.532258064516129,34,0,0,3640,0,25,1
1550,51.666666666666664,1784217436.8286667,41.239546991540166,4.793784879901182,6.807743758311119,2.9641205948545295,-1.4613934215043551,-1.1447495737065723,61,33,0.5409836065573771,51,0,0,3640,0,25,1
1551,51.7,1784217436.862,43.879995557182376,4.222285081367772,9.186422244612558,2.253125609647878,-2.541757879418658,-1.4077239452554724,64,33,0.515625,49,0,0,3640,0,25,1
1552,51.733333333333334,1784217436.8953333,45.48319759965226,4.098264976356759,8.897059705906372,2.3119767137625145,-2.4455963491913084,-0.8670263145549625,67,40,0.5970149253731343,43,0,0,3640,0,25,1
1553,51.766666666666666,1784217436.9286666,47.91741777745462,2.3890180177940152,10.79867832118704,1.1601848640229253,-3.9384408837689344,-1.7006648144886174,67,30,0.44776119402985076,50,0,0,3640,0,25,1
1554,51.8,1784217436.962,44.0842668862566,5.901705402059278,8.911681247819104,4.014669931645642,-1.5716436594126462,-1.0507333505416232,61,32,0.5245901639344263,45,0,0,3640,0,25,1
1555,51.833333333333336,1784217436.9953332,45.66195662294679,7.959384210434521,7.328687418896891,3.048220118903247,-0.8184996420075255,-1.8792592756631104,65,34,0.5230769230769231,42,0,0,3640,0,25,1
1556,51.86666666666667,1784217437.0286665,49.225801859130655,4.8616814498341085,12.649231814724615,2.451322061524668,-3.405577878024634,-1.7758069702831987,64,39,0.609375,59,0,0,3640,0,25,1
1557,51.9,1784217437.062,53.23741252670179,6.580994087557201,5.46478170517679,0.7862527350703952,-1.1686205378356054,-0.7903079973910752,62,39,0.6290322580645161,40,0,0,3640,0,25,1
1558,51.93333333333333,1784217437.0953333,49.068425053743255,6.178414845688394,9.989078013620386,3.7877106301416887,-1.856629263941399,-0.8773675696102602,67,32,0.47761194029850745,41,0,0,3640,0,25,1
1559,51.96666666666667,1784217437.1286666,55.38070169910952,5.508648947431382,8.603764660917008,0.8871042446997636,-2.482386206452965,-1.0756644206317343,62,37,0.5967741935483871,62,0,0,3640,0,25,1
1560,52.0,1784217437.162,55.34738557116836,4.393262175711357,9.980778307262739,1.2368601663243681,-3.2983211269112696,-1.5234730110149213,55,35,0.6363636363636364,58,0,0,3640,0,25,1
1561,52.03333333333333,1784217437.1953332,52.68309366661066,10.298614149396315,-0.2012594456325587,2.086269329254176,1.8381066643321298,-1.3528974989641318,50,24,0.48,68,0,0,3640,0,25,1
1562,52.06666666666667,1784217437.2286665,52.76010454146038,7.027471725894486,9.86808617056353,4.187233048591675,-1.311530596358724,-0.607904138813133,52,21,0.40384615384615385,50,0,0,3640,0,25,1
1563,52.1,1784217437.2619998,54.84638288153215,5.39032431649261,10.483860421512432,3.3891108273393886,-2.3889996500232575,-1.0948840274433156,50,20,0.4,69,0,0,3640,0,25,1
1564,52.13333333333333,1784217437.2953334,57.71383946858863,7.585637983864501,6.651524526504531,1.7971893901809395,-1.2625079193628541,-1.5310685277877407,57,26,0.45614035087719296,52,0,0,3640,0,25,1
1565,52.166666666666664,1784217437.3286667,65.68029738120093,1.4417360884063442,7.582137347414374,-1.120353351193666,-4.383421452020111,-0.5473759313032933,51,20,0.39215686274509803,54,0,0,3640,0,25,1
1566,52.2,1784217437.362,nan,nan,nan,nan,nan,nan,47,7,0.14893617021276595,61,0,0,3640,0,25,0
1567,52.233333333333334,1784217437.3953333,59.668444126713155,6.968137394796983,10.943440026052741,3.5734521181787917,-1.9446234660403332,-0.5411627718794874,42,23,0.5476190476190477,57,0,0,3640,0,25,1
1568,52.266666666666666,1784217437.4286666,62.373777290897806,6.893241675120777,8.184829846422858,1.625652269758993,-2.0871705017029885,-1.535343320079948,43,22,0.5116279069767442,54,0,0,3640,0,25,1
1569,52.3,1784217437.462,nan,nan,nan,nan,nan,nan,53,6,0.11320754716981132,49,0,0,3640,0,25,0
1570,52.333333333333336,1784217437.4953332,nan,nan,nan,nan,nan,nan,45,9,0.2,65,0,0,3640,0,25,0
1571,52.36666666666667,1784217437.5286665,nan,nan,nan,nan,nan,nan,46,15,0.32608695652173914,43,0,0,3640,0,25,0
1572,52.4,1784217437.562,nan,nan,nan,nan,nan,nan,39,12,0.3076923076923077,71,0,0,3640,0,25,0
1573,52.43333333333333,1784217437.5953333,nan,nan,nan,nan,nan,nan,51,5,0.09803921568627451,48,0,0,3640,0,25,0
1574,52.46666666666667,1784217437.6286666,nan,nan,nan,nan,nan,nan,46,0,0.0,69,0,0,3640,0,25,0
1575,52.5,1784217437.662,nan,nan,nan,nan,nan,nan,48,0,0.0,57,0,0,3640,0,25,0
1576,52.53333333333333,1784217437.6953332,nan,nan,nan,nan,nan,nan,41,6,0.14634146341463414,47,0,0,3640,0,25,0
1577,52.56666666666667,1784217437.7286665,nan,nan,nan,nan,nan,nan,35,0,0.0,44,0,0,3640,0,25,0
1578,52.6,1784217437.7619998,nan,nan,nan,nan,nan,nan,32,0,0.0,54,0,0,3640,0,25,0
1579,52.63333333333333,1784217437.7953334,nan,nan,nan,nan,nan,nan,28,0,nan,46,0,0,3640,0,25,0
1580,52.666666666666664,1784217437.8286667,nan,nan,nan,nan,nan,nan,35,0,0.0,44,0,0,3640,0,25,0
1581,52.7,1784217437.862,nan,nan,nan,nan,nan,nan,44,0,0.0,43,0,0,3640,0,25,0
1582,52.733333333333334,1784217437.8953333,nan,nan,nan,nan,nan,nan,37,0,0.0,57,0,0,3640,0,25,0
1583,52.766666666666666,1784217437.9286666,nan,nan,nan,nan,nan,nan,37,0,0.0,58,0,0,3640,0,25,0
1584,52.8,1784217437.962,nan,nan,nan,nan,nan,nan,45,0,0.0,56,0,0,3640,0,25,0
1585,52.833333333333336,1784217437.9953332,nan,nan,nan,nan,nan,nan,30,0,0.0,51,0,0,3640,0,25,0
1586,52.86666666666667,1784217438.0286665,nan,nan,nan,nan,nan,nan,21,0,nan,54,0,0,3640,0,25,0
1587,52.9,1784217438.062,nan,nan,nan,nan,nan,nan,32,0,0.0,56,0,0,3640,0,25,0
1588,52.93333333333333,1784217438.0953333,nan,nan,nan,nan,nan,nan,27,0,nan,64,0,0,3640,0,25,0
1589,52.96666666666667,1784217438.1286666,nan,nan,nan,nan,nan,nan,44,0,0.0,71,0,0,3640,0,25,0
1590,53.0,1784217438.162,nan,nan,nan,nan,nan,nan,32,0,0.0,72,0,0,3640,0,25,0
1591,53.03333333333333,1784217438.1953332,nan,nan,nan,nan,nan,nan,26,0,nan,81,0,0,3640,0,25,0
1592,53.06666666666667,1784217438.2286665,nan,nan,nan,nan,nan,nan,37,0,0.0,51,0,0,3640,0,25,0
1593,53.1,1784217438.2619998,nan,nan,nan,nan,nan,nan,38,0,0.0,67,0,0,3640,0,25,0
1594,53.13333333333333,1784217438.2953334,nan,nan,nan,nan,nan,nan,51,0,0.0,61,0,0,3640,0,25,0
1595,53.166666666666664,1784217438.3286667,nan,nan,nan,nan,nan,nan,35,0,0.0,71,0,0,3640,0,25,0
1596,53.2,1784217438.362,nan,nan,nan,nan,nan,nan,26,0,nan,70,0,0,3640,0,25,0
1597,53.233333333333334,1784217438.3953333,nan,nan,nan,nan,nan,nan,38,0,0.0,78,0,0,3640,0,25,0
1598,53.266666666666666,1784217438.4286666,nan,nan,nan,nan,nan,nan,25,0,nan,96,0,0,3640,0,25,0
1599,53.3,1784217438.462,nan,nan,nan,nan,nan,nan,28,0,nan,88,0,0,3640,0,25,0
1600,53.333333333333336,1784217438.4953332,nan,nan,nan,nan,nan,nan,34,0,0.0,86,0,0,3640,0,25,0
1601,53.36666666666667,1784217438.5286665,nan,nan,nan,nan,nan,nan,28,0,nan,89,0,0,3640,0,25,0
1602,53.4,1784217438.562,nan,nan,nan,nan,nan,nan,29,0,nan,104,0,0,3640,0,25,0
1603,53.43333333333333,1784217438.5953333,nan,nan,nan,nan,nan,nan,38,0,0.0,93,0,0,3640,0,25,0
1604,53.46666666666667,1784217438.6286666,nan,nan,nan,nan,nan,nan,30,0,0.0,101,0,0,3640,0,25,0
1605,53.5,1784217438.662,nan,nan,nan,nan,nan,nan,46,0,0.0,80,0,0,3640,0,25,0
1606,53.53333333333333,1784217438.6953332,nan,nan,nan,nan,nan,nan,28,0,nan,95,0,0,3640,0,25,0
1607,53.56666666666667,1784217438.7286665,nan,nan,nan,nan,nan,nan,29,0,nan,80,0,0,3640,0,25,0
1608,53.6,1784217438.7619998,nan,nan,nan,nan,nan,nan,31,0,0.0,77,0,0,3640,0,25,0
1609,53.63333333333333,1784217438.7953334,nan,nan,nan,nan,nan,nan,30,0,0.0,97,0,0,3640,0,25,0
1610,53.666666666666664,1784217438.8286667,nan,nan,nan,nan,nan,nan,28,0,nan,109,0,0,3640,0,25,0
1611,53.7,1784217438.862,nan,nan,nan,nan,nan,nan,44,0,0.0,83,0,0,3640,0,25,0
1612,53.733333333333334,1784217438.8953333,nan,nan,nan,nan,nan,nan,41,0,0.0,88,0,0,3640,0,25,0
1613,53.766666666666666,1784217438.9286666,nan,nan,nan,nan,nan,nan,38,0,0.0,92,0,0,3640,0,25,0
1614,53.8,1784217438.962,nan,nan,nan,nan,nan,nan,50,0,0.0,107,0,0,3640,0,25,0
1615,53.833333333333336,1784217438.9953332,nan,nan,nan,nan,nan,nan,39,0,0.0,101,0,0,3640,0,25,0
1616,53.86666666666667,1784217439.0286665,nan,nan,nan,nan,nan,nan,35,0,0.0,77,0,0,3640,0,25,0
1617,53.9,1784217439.062,nan,nan,nan,nan,nan,nan,51,0,0.0,83,0,0,3640,0,25,0
1618,53.93333333333333,1784217439.0953333,nan,nan,nan,nan,nan,nan,34,0,0.0,112,0,0,3640,0,25,0
1619,53.96666666666667,1784217439.1286666,nan,nan,nan,nan,nan,nan,37,0,0.0,116,0,0,3640,0,25,0
1620,54.0,1784217439.162,nan,nan,nan,nan,nan,nan,36,0,0.0,110,0,0,3640,0,25,0
1621,54.03333333333333,1784217439.1953332,nan,nan,nan,nan,nan,nan,54,0,0.0,87,0,0,3640,0,25,0
1622,54.06666666666667,1784217439.2286665,nan,nan,nan,nan,nan,nan,43,0,0.0,120,0,0,3640,0,25,0
1623,54.1,1784217439.2619998,nan,nan,nan,nan,nan,nan,42,0,0.0,116,0,0,3640,0,25,0
1624,54.13333333333333,1784217439.2953334,nan,nan,nan,nan,nan,nan,37,0,0.0,123,0,0,3640,0,25,0
1625,54.166666666666664,1784217439.3286667,nan,nan,nan,nan,nan,nan,40,0,0.0,105,0,0,3640,0,25,0
1626,54.2,1784217439.362,nan,nan,nan,nan,nan,nan,23,0,nan,121,0,0,3640,0,25,0
1627,54.233333333333334,1784217439.3953333,nan,nan,nan,nan,nan,nan,34,0,0.0,110,0,0,3640,0,25,0
1628,54.266666666666666,1784217439.4286666,nan,nan,nan,nan,nan,nan,43,0,0.0,102,0,0,3640,0,25,0
1629,54.3,1784217439.462,nan,nan,nan,nan,nan,nan,35,0,0.0,150,0,0,3640,0,25,0
1630,54.333333333333336,1784217439.4953332,nan,nan,nan,nan,nan,nan,41,0,0.0,108,0,0,3640,0,25,0
1631,54.36666666666667,1784217439.5286665,nan,nan,nan,nan,nan,nan,29,0,nan,123,0,0,3640,0,25,0
1632,54.4,1784217439.562,nan,nan,nan,nan,nan,nan,35,0,0.0,136,0,0,3640,0,25,0
1633,54.43333333333333,1784217439.5953333,nan,nan,nan,nan,nan,nan,36,0,0.0,127,0,0,3640,0,25,0
1634,54.46666666666667,1784217439.6286666,nan,nan,nan,nan,nan,nan,33,0,0.0,136,0,0,3640,0,25,0
1635,54.5,1784217439.662,nan,nan,nan,nan,nan,nan,43,0,0.0,133,0,0,3640,0,25,0
1636,54.53333333333333,1784217439.6953332,nan,nan,nan,nan,nan,nan,42,0,0.0,128,0,0,3640,0,25,0
1637,54.56666666666667,1784217439.7286665,nan,nan,nan,nan,nan,nan,41,0,0.0,145,0,0,3640,0,25,0
1638,54.6,1784217439.7619998,nan,nan,nan,nan,nan,nan,44,0,0.0,129,0,0,3640,0,25,0
1639,54.63333333333333,1784217439.7953334,nan,nan,nan,nan,nan,nan,42,0,0.0,145,0,0,3640,0,25,0
1640,54.666666666666664,1784217439.8286667,nan,nan,nan,nan,nan,nan,41,0,0.0,136,0,0,3640,0,25,0
1641,54.7,1784217439.862,nan,nan,nan,nan,nan,nan,41,0,0.0,131,0,0,3640,0,25,0
1642,54.733333333333334,1784217439.8953333,nan,nan,nan,nan,nan,nan,31,0,0.0,164,0,0,3640,0,25,0
1643,54.766666666666666,1784217439.9286666,nan,nan,nan,nan,nan,nan,28,0,nan,140,0,0,3640,0,25,0
1644,54.8,1784217439.962,nan,nan,nan,nan,nan,nan,27,0,nan,161,0,0,3640,0,25,0
1645,54.833333333333336,1784217439.9953332,nan,nan,nan,nan,nan,nan,41,0,0.0,135,0,0,3640,0,25,0
1646,54.86666666666667,1784217440.0286665,nan,nan,nan,nan,nan,nan,39,0,0.0,151,0,0,3640,0,25,0
1647,54.9,1784217440.062,nan,nan,nan,nan,nan,nan,38,0,0.0,155,0,0,3640,0,25,0
1648,54.93333333333333,1784217440.0953333,nan,nan,nan,nan,nan,nan,44,0,0.0,149,0,0,3640,0,25,0
1649,54.96666666666667,1784217440.1286666,nan,nan,nan,nan,nan,nan,58,0,0.0,143,0,0,3640,0,25,0
1650,55.0,1784217440.162,nan,nan,nan,nan,nan,nan,31,0,0.0,152,0,0,3640,0,25,0
1651,55.03333333333333,1784217440.1953332,nan,nan,nan,nan,nan,nan,64,0,0.0,144,0,0,3640,0,25,0
1652,55.06666666666667,1784217440.2286665,nan,nan,nan,nan,nan,nan,44,0,0.0,162,0,0,3640,0,25,0
1653,55.1,1784217440.2619998,nan,nan,nan,nan,nan,nan,37,0,0.0,187,0,0,3640,0,25,0
1654,55.13333333333333,1784217440.2953334,nan,nan,nan,nan,nan,nan,56,0,0.0,213,0,0,3640,0,25,0
1655,55.166666666666664,1784217440.3286667,nan,nan,nan,nan,nan,nan,48,0,0.0,218,0,0,3640,0,25,0
1656,55.2,1784217440.362,nan,nan,nan,nan,nan,nan,54,0,0.0,225,0,0,3640,0,25,0
1657,55.233333333333334,1784217440.3953333,nan,nan,nan,nan,nan,nan,53,0,0.0,253,0,0,3640,0,25,0
1658,55.266666666666666,1784217440.4286666,nan,nan,nan,nan,nan,nan,52,5,0.09615384615384616,265,0,0,3640,0,25,0
1659,55.3,1784217440.462,nan,nan,nan,nan,nan,nan,66,0,0.0,237,0,0,3640,0,25,0
1660,55.333333333333336,1784217440.4953332,nan,nan,nan,nan,nan,nan,76,0,0.0,264,0,0,3640,0,25,0
1661,55.36666666666667,1784217440.5286665,nan,nan,nan,nan,nan,nan,77,0,0.0,242,0,0,3640,0,25,0
1662,55.4,1784217440.562,nan,nan,nan,nan,nan,nan,45,5,0.1111111111111111,292,0,0,3640,0,25,0
1663,55.43333333333333,1784217440.5953333,nan,nan,nan,nan,nan,nan,64,5,0.078125,277,0,0,3640,0,25,0
1664,55.46666666666667,1784217440.6286666,nan,nan,nan,nan,nan,nan,52,0,0.0,285,0,0,3640,0,25,0
1665,55.5,1784217440.662,67.39399049253169,6.5256577815409145,11.29319897141957,1.723221857551434,-2.8518203149153663,-0.3746965481355295,59,20,0.3389830508474576,193,0,0,3640,0,25,1
1666,55.53333333333333,1784217440.6953332,66.51677666326202,7.79588251328741,11.34768876025565,1.85500313772894,-2.294014589418973,-0.021207424843523885,79,20,0.25316455696202533,205,0,0,3640,0,25,1
1667,55.56666666666667,1784217440.7286665,nan,nan,nan,nan,nan,nan,72,19,0.2638888888888889,204,0,0,3640,0,25,0
1668,55.6,1784217440.7619998,63.55298344599791,5.339967386132642,11.371089346396914,1.9718603239166281,-3.0745402252729757,-0.38920243490583617,78,38,0.48717948717948717,180,0,0,3640,0,25,1
1669,55.63333333333333,1784217440.7953334,61.34268590359797,8.369078943391088,7.6799015442818614,2.434243977350439,-0.8757440447643601,-0.20504754612159193,54,21,0.3888888888888889,208,0,0,3640,0,25,1
1670,55.666666666666664,1784217440.8286667,63.39580828210549,4.308698107766276,11.371733211353117,1.0041196608896465,-3.669711366478933,-0.24067160706837856,69,30,0.43478260869565216,192,0,0,3640,0,25,1
1671,55.7,1784217440.862,58.33438389947372,6.848682089552952,9.254040700781914,2.68535163200072,-1.7951332707861607,-0.6641023482106388,70,32,0.45714285714285713,220,0,0,3640,0,25,1
1672,55.733333333333334,1784217440.8953333,61.19571827972105,3.039361907518966,10.593590672780905,1.1974388831049574,-3.746050959531657,-0.03733303102256512,70,33,0.4714285714285714,226,0,0,3640,0,25,1
1673,55.766666666666666,1784217440.9286666,60.15849984854984,5.159227739984928,10.418673094442255,1.226659924974117,-2.948372206810258,-0.030875683013898154,66,27,0.4090909090909091,227,0,0,3640,0,25,1
1674,55.8,1784217440.962,53.54657673786264,4.322754410021901,10.858473673105763,3.904931506808119,-2.576493850595832,-0.1521432858939034,75,20,0.26666666666666666,207,0,0,3640,0,25,1
1675,55.833333333333336,1784217440.9953332,57.38449196102485,4.0809958425216735,8.77623361234356,0.9626147120125582,-3.0343452109625226,-0.6948583921886402,85,40,0.47058823529411764,205,0,0,3640,0,25,1
1676,55.86666666666667,1784217441.0286665,58.07958848073267,4.059586397772151,10.678813911294,0.7601513957161957,-3.4423435861366283,-0.09148060277835739,65,39,0.6,191,12,179,3819,1,26,1
1677,55.9,1784217441.062,56.12338668825805,4.926445765223406,10.791711467528643,1.4076477658778839,-2.850111080154832,0.23442576376361068,166,85,0.5120481927710844,102,4,98,3917,1,27,1
1678,55.93333333333333,1784217441.0953333,57.20120350308339,3.3197684994722323,10.454816095024796,-0.02555699615511166,-3.8105967691935194,-0.3242766554032976,149,81,0.5436241610738255,93,0,0,3917,0,27,1
1679,55.96666666666667,1784217441.1286666,56.248604078217426,3.2865751287844915,11.251878433401913,0.28188448891681855,-3.816301723953158,0.03565722071005287,147,90,0.6122448979591837,112,7,105,4022,1,28,1
1680,56.0,1784217441.162,55.9510780869971,3.5349843616186405,11.210029447000878,0.09022903824207455,-3.772912335253206,0.12364683859316573,130,76,0.5846153846153846,115,7,108,4130,1,29,1
1681,56.03333333333333,1784217441.1953332,57.44774167695668,0.9040385176960513,10.83430748564092,-1.584697581069362,-5.051721238246601,-0.052271149738495455,158,71,0.44936708860759494,95,0,0,4130,0,29,1
1682,56.06666666666667,1784217441.2286665,55.05106260030617,2.4972161225004754,10.70922722796847,-0.697502084525074,-4.112105820182169,0.15167669884876836,120,71,0.5916666666666667,106,5,101,4231,1,30,1
1683,56.1,1784217441.2619998,51.530895658529545,3.4907249775932314,11.328803054536976,0.7738502261498454,-3.4523171001546142,0.2893718850514257,111,57,0.5135135135135135,84,0,0,4231,0,30,1
1684,56.13333333333333,1784217441.2953334,50.95456557947013,2.4963226032081423,12.056745560212661,0.35304848477752543,-4.118407099776414,0.12755031527000835,117,62,0.5299145299145299,71,0,0,4231,0,30,1
1685,56.166666666666664,1784217441.3286667,49.5523881157156,2.9692618352974023,10.458717465407119,0.17855198711148623,-3.6065983298847657,-0.15576011100513767,98,54,0.5510204081632653,86,0,0,4231,0,30,1
1686,56.2,1784217441.362,49.07546793661329,2.435818345849569,10.935663682427716,-0.08592310967108695,-3.9378295313062144,-0.1794071321664558,96,57,0.59375,78,0,0,4231,0,30,1
1687,56.233333333333334,1784217441.3953333,45.09113850560718,4.080811698972468,9.771208251829151,1.272731723134755,-2.7428079826484373,-0.203648738544526,101,54,0.5346534653465347,93,0,0,4231,0,30,1
1688,56.266666666666666,1784217441.4286666,43.34043449644672,2.6327704902268323,9.876637005166259,1.5501733469743435,-3.117550735317771,-0.26987297039751823,89,47,0.5280898876404494,91,0,0,4231,0,30,1
1689,56.3,1784217441.462,48.534853610076354,-0.1852824967367468,11.186372175602415,-1.4804507902201756,-5.193213472554197,-0.3939985096423754,102,41,0.4019607843137255,84,0,0,4231,0,30,1
1690,56.333333333333336,1784217441.4953332,41.90225273804552,2.500795254168793,10.068256263129726,1.2184567739022365,-3.347133417832758,-0.4583355997196154,97,50,0.5154639175257731,104,19,85,4316,1,31,1
1691,56.36666666666667,1784217441.5286665,42.24237335901471,1.3687805121362402,10.95724193928757,0.6234594889207618,-3.955852587081305,-0.2910285002580297,108,62,0.5740740740740741,95,0,0,4316,0,31,1
1692,56.4,1784217441.562,39.328511584888844,1.7730324070085146,9.575761101527917,1.422850044351964,-3.2511019124988265,-0.3865938167262284,102,55,0.5392156862745098,88,0,0,4316,0,31,1
1693,56.43333333333333,1784217441.5953333,38.77159668539289,2.41730664864059,10.00866827035047,1.1661698845593251,-3.2358052687402727,-0.5349596866959495,100,65,0.65,76,0,0,4316,0,31,1
1694,56.46666666666667,1784217441.6286666,39.06599148006107,0.887173821282957,9.60961822512698,0.6874230426860403,-3.658528881123816,-0.16748657905814932,109,52,0.47706422018348627,71,0,0,4316,0,31,1
1695,56.5,1784217441.662,37.19449128643723,1.636778638181113,9.520787383321846,0.7923195835874598,-3.410266623639345,-0.6863309342781084,101,63,0.6237623762376238,76,0,0,4316,0,31,1
1696,56.53333333333333,1784217441.6953332,33.07036125833166,1.9587324891750484,10.015152308254102,2.475069545006491,-3.0589994059021333,-0.4987752839746088,98,61,0.6224489795918368,86,0,0,4316,0,31,1
1697,56.56666666666667,1784217441.7286665,33.86097366643265,1.1616504718141272,9.53620425855496,1.2073016125040252,-3.4535055308858147,-0.9716481120727908,95,58,0.6105263157894737,78,0,0,4316,0,31,1
1698,56.6,1784217441.7619998,34.515397343576815,1.918673375651224,8.95424152408691,0.38461740972329916,-3.1312614648273622,-0.700853532124675,108,77,0.7129629629629629,101,0,0,4316,0,31,1
1699,56.63333333333333,1784217441.7953334,30.831360377779827,1.2953394840215537,10.104959422126257,2.05695969237486,-3.292326749533089,-0.4298208354591455,110,64,0.5818181818181818,93,0,0,4316,0,31,1
1700,56.666666666666664,1784217441.8286667,31.094359255575117,1.9314137368578201,9.783399405772059,1.237571457098006,-3.1504386232842903,-0.7557027359186754,101,67,0.6633663366336634,81,0,0,4316,0,31,1
1701,56.7,1784217441.862,28.19386208481466,1.899718195759391,10.16768105663283,2.269155871044731,-2.9938623165480975,-0.5158917525087333,93,52,0.5591397849462365,69,0,0,4316,0,31,1
1702,56.733333333333334,1784217441.8953333,29.25441062331953,1.067736684089894,10.381834855403568,1.1649870957058341,-3.489122346174969,-0.698579231959532,98,54,0.5510204081632653,76,0,0,4316,0,31,1
1703,56.766666666666666,1784217441.9286666,27.56155262207014,1.4401532482898034,9.55181004129939,1.4131650487891594,-3.1054415437867604,-0.7038469352907333,89,61,0.6853932584269663,89,0,0,4316,0,31,1
1704,56.8,1784217441.962,28.172117389704702,1.2461887126993076,10.135453924163912,0.5002933322155856,-3.4727658012510907,-0.8099051695566699,74,46,0.6216216216216216,89,0,0,4316,0,31,1
1705,56.833333333333336,1784217441.9953332,25.848983615302757,1.1838020533654259,9.61316667363883,1.2033542436174867,-3.156593758611764,-0.7528421882462656,82,53,0.6463414634146342,86,0,0,4316,0,31,1
1706,56.86666666666667,1784217442.0286665,23.73891872470509,0.4673355321630055,8.938629953970292,1.810932219518744,-3.084187455768909,-0.5549933524956732,91,53,0.5824175824175825,72,0,0,4316,0,31,1
1707,56.9,1784217442.062,24.325696737110057,-0.4012406489491269,8.940307734776027,0.6296375038382028,-3.6110896803963795,-1.1210134671071856,78,45,0.5769230769230769,79,0,0,4316,0,31,1
1708,56.93333333333333,1784217442.0953333,21.6212440094506,0.1457763645188379,9.146937137663812,1.5037146991895989,-3.2825701796064153,-1.1266178631327284,79,49,0.620253164556962,70,0,0,4316,0,31,1
1709,56.96666666666667,1784217442.1286666,20.910861602511872,0.00787525923628607,8.880842425350878,1.4578242414858935,-3.1900264875676525,-0.7391302081101878,77,54,0.7012987012987013,71,0,0,4316,0,31,1
1710,57.0,1784217442.162,18.01933262213682,0.6038036523034265,8.93324340568384,2.432827464805593,-2.8570471819658083,-0.763476786450497,76,58,0.7631578947368421,50,0,0,4316,0,31,1
1711,57.03333333333333,1784217442.1953332,18.346160430425563,0.7633670823321097,9.340247134615211,1.4595134617041357,-2.996464978636999,-1.1579309011082914,71,51,0.7183098591549296,70,0,0,4316,0,31,1
1712,57.06666666666667,1784217442.2286665,17.49778746531188,-0.012413437355846213,9.730507231281521,1.698088337012364,-3.283501400444392,-0.7489229359731536,70,47,0.6714285714285714,48,0,0,4316,0,31,1
1713,57.1,1784217442.2619998,18.348722483989526,-0.7150065844392657,10.159758608894151,0.7450622090026293,-3.697691419429342,-0.7380242452040193,80,53,0.6625,66,0,0,4316,0,31,1
1714,57.13333333333333,1784217442.2953334,15.681873563991953,-0.09728687092486155,10.046144789179834,1.2664802195539815,-3.4114410367982693,-1.150473351498287,69,49,0.7101449275362319,68,0,0,4316,0,31,1
1715,57.166666666666664,1784217442.3286667,15.875855025701044,-0.5948969261106356,8.841194594382472,0.6360757761735891,-3.2242419698562377,-0.9297374151497487,72,47,0.6527777777777778,55,0,0,4316,0,31,1
1716,57.2,1784217442.362,14.4028220487099,-0.6734654902071355,8.213015693277455,1.2467772273309592,-3.004219561144341,-0.5467827796184843,76,48,0.631578947368421,55,0,0,4316,0,31,1
1717,57.233333333333334,1784217442.3953333,11.547536337081063,1.0107873751835825,7.4183472792789615,1.8223065779691434,-2.1642781209820794,-0.9426004654566246,69,44,0.6376811594202898,47,0,0,4316,0,31,1
1718,57.266666666666666,1784217442.4286666,9.58967292039184,-0.6302161588443482,8.805390880001653,2.583616871636963,-3.029615485252845,-0.6853269380403324,69,50,0.7246376811594203,71,0,0,4316,0,31,1
1719,57.3,1784217442.462,12.031364217679492,-1.4387670699720303,9.573589949772412,0.607725184714888,-3.626142994024546,-0.9120920667643763,80,56,0.7,68,0,0,4316,0,31,1
1720,57.333333333333336,1784217442.4953332,8.167152638488938,-0.46639429494859996,7.49598116808356,1.9967273930328229,-2.583036583252814,-0.9570183314117863,76,54,0.7105263157894737,64,0,0,4316,0,31,1
