timestamp,rtc_date,rtc_time,imu1_ax_mg,imu1_ay_mg,imu1_az_mg,imu1_gx_deg_s,imu1_gy_deg_s,imu1_gz_deg_s,mag_x_uT,mag_y_uT,mag_z_uT,imu_temperature_c,imu2_ax_mg,imu2_ay_mg,imu2_az_mg,imu2_gx_mdps,imu2_gy_mdps,imu2_gz_mdps,data_ready,output_hz
1784211393.218267,01/01/2000,02:44:14.00,-883.79,-94.24,-481.93,2.31,0.34,0.70,71.40,52.05,-16.20,28.32,1007.96,-21.11,13.42,280.0,-901.25,-411.25,1,52.941
1784211393.235754,01/01/2000,02:44:14.02,-887.21,-99.12,-489.26,2.63,-2.03,0.22,69.75,52.65,-17.25,28.32,1007.96,-21.11,13.54,157.50,-936.25,-201.25,1,52.925
1784211393.2548165,01/01/2000,02:44:14.04,-883.79,-92.29,-461.91,-0.43,-0.59,0.47,72.0,51.90,-16.80,28.08,1007.72,-21.11,13.18,253.75,-813.75,-288.75,1,52.762
1784211393.2790527,01/01/2000,02:44:14.06,-881.35,-89.36,-482.91,2.40,1.22,0.0,70.65,51.30,-15.45,28.03,1007.96,-20.98,13.18,175.0,-831.25,-306.25,1,52.747
1784211393.295736,01/01/2000,02:44:14.08,-889.16,-85.94,-473.63,0.34,1.30,-0.44,71.10,52.05,-16.20,28.37,1008.09,-20.98,13.05,210.0,-918.75,-341.25,1,52.732
1784211393.316575,01/01/2000,02:44:14.10,-876.95,-85.45,-478.03,1.95,-0.55,2.49,72.45,52.20,-14.55,28.37,1007.96,-21.11,13.18,210.0,-813.75,-288.75,1,52.717
1784211393.3393016,01/01/2000,02:44:14.12,-885.25,-81.54,-458.01,-0.27,-1.24,-0.68,72.45,52.20,-14.55,28.32,1007.96,-21.23,13.30,183.75,-910.0,-350.0,1,52.846
1784211393.3489437,01/01/2000,02:44:14.14,-880.37,-83.50,-491.70,1.46,-0.27,-0.40,71.25,52.20,-16.50,28.32,1007.96,-21.11,13.42,166.25,-831.25,-323.75,1,52.830
1784211393.3766458,01/01/2000,02:44:14.16,-884.28,-84.96,-480.96,0.35,-1.22,1.23,71.25,51.90,-16.80,28.37,1007.96,-21.11,13.42,306.25,-945.0,-350.0,1,52.815
1784211393.4093027,01/01/2000,02:44:14.19,-873.54,-85.45,-468.26,0.84,-1.53,-0.52,71.10,51.60,-16.65,28.22,1008.09,-21.23,13.42,262.50,-848.75,-271.25,1,52.785
1784211393.4309256,01/01/2000,02:44:14.21,-890.63,-96.68,-469.24,1.05,-0.11,0.60,71.10,52.50,-18.15,28.41,1008.09,-21.11,13.42,385.0,-866.25,-385.0,1,52.770
1784211393.4482844,01/01/2000,02:44:14.23,-877.44,-83.01,-475.10,-0.03,-0.20,-0.18,69.75,51.45,-17.25,28.08,1007.96,-21.11,13.42,358.75,-883.75,-297.50,1,52.756
1784211393.4633675,01/01/2000,02:44:14.25,-877.44,-94.24,-487.79,0.31,-0.27,-0.24,71.85,51.30,-17.40,28.22,1007.96,-21.11,13.30,280.0,-910.0,-420.0,1,52.880
1784211393.4801161,01/01/2000,02:44:14.27,-881.84,-84.47,-483.89,0.38,-0.96,0.73,71.25,50.55,-15.75,28.56,1008.09,-21.23,13.30,332.50,-892.50,-376.25,1,52.865
1784211393.5103264,01/01/2000,02:44:14.29,-885.74,-83.50,-482.42,-2.05,0.23,-0.64,71.70,51.90,-16.50,28.22,1008.21,-21.11,13.42,105.0,-936.25,-358.75,1,52.850
1784211393.5239623,01/01/2000,02:44:14.30,-887.70,-97.66,-486.82,1.40,0.95,-0.33,71.40,51.60,-15.45,28.17,1008.09,-20.98,13.42,253.75,-840.0,-367.50,1,52.835
1784211393.5415027,01/01/2000,02:44:14.32,-886.23,-83.98,-474.61,-0.61,0.47,-0.89,71.70,51.90,-15.75,28.08,1008.09,-20.98,13.30,288.75,-822.50,-332.50,1,52.821
1784211393.5628777,01/01/2000,02:44:14.34,-884.77,-82.52,-478.52,2.16,-0.24,0.73,70.95,51.0,-17.25,28.41,1008.21,-21.23,13.18,227.50,-735.0,-376.25,1,52.806
