timestamp,rtc_date,rtc_time,imu1_ax_mg,imu1_ay_mg,imu1_az_mg,imu1_gx_deg_s,imu1_gy_deg_s,imu1_gz_deg_s,mag_x_uT,mag_y_uT,mag_z_uT,imu_temperature_c,imu2_ax_mg,imu2_ay_mg,imu2_az_mg,imu2_gx_mdps,imu2_gy_mdps,imu2_gz_mdps,data_ready,output_hz
1784216340.416894436,01/01/2000,04:06:41.60,-1037.11,-25.88,23.44,-0.86,0.31,-2.82,61.05,30.0,55.35,32.92,11.71,987.59,-41.11,358.75,-568.75,-341.25,1,53.376
1784216340.437804699,01/01/2000,04:06:41.62,-1026.86,-58.59,89.36,1.71,1.33,-1.74,60.45,29.85,53.25,32.73,12.20,986.61,-40.02,-113.75,-1645.0,-201.25,1,53.376
1784216340.456385851,01/01/2000,04:06:41.64,-960.45,-34.67,110.84,0.10,0.63,-2.26,61.80,30.75,53.40,32.92,13.42,984.66,-39.41,-113.75,-1925.0,-175.0,1,53.376
1784216340.474196196,01/01/2000,04:06:41.65,-1015.14,-46.88,-4.39,0.92,-0.45,-1.67,61.80,30.45,53.85,32.82,14.76,984.54,-40.02,113.75,-1531.25,-192.50,1,53.376
1784216340.494819403,01/01/2000,04:06:41.68,-1003.91,12.70,1.46,0.87,0.34,-0.42,61.35,29.55,52.65,32.82,14.76,985.88,-41.36,201.25,-218.75,-43.75,1,53.376
1784216340.511595011,01/01/2000,04:06:41.69,-1019.53,-14.16,17.58,-0.90,-0.27,-0.34,61.05,29.55,54.15,32.73,13.42,987.10,-41.36,560.0,542.50,-367.50,1,53.376
1784216340.533302546,01/01/2000,04:06:41.71,-1019.04,-7.81,-43.95,-2.62,-2.48,-0.75,61.05,29.55,54.15,32.63,11.96,986.74,-40.50,122.50,743.75,-490.0,1,53.377
1784216340.546356678,01/01/2000,04:06:41.73,-1043.46,-19.53,43.95,-1.18,-2.35,0.03,61.35,29.55,53.10,32.73,12.32,986.00,-39.89,-157.50,-131.25,-393.75,1,53.376
1784216340.567837477,01/01/2000,04:06:41.75,-1013.18,-42.97,63.96,2.63,0.40,-0.62,61.80,30.75,53.85,32.73,13.91,986.00,-40.38,105.0,-1452.50,-35.0,1,53.376
1784216340.601980925,01/01/2000,04:06:41.78,-1040.53,-40.04,7.32,1.11,2.44,0.50,61.80,27.60,53.85,32.77,14.76,986.74,-41.11,350.0,-1303.75,-78.75,1,53.376
1784216340.626545668,01/01/2000,04:06:41.81,-996.09,-23.44,32.71,1.63,-0.01,-2.20,61.35,29.25,54.15,32.73,12.57,986.25,-40.26,-105.0,-603.75,-157.50,1,53.376
1784216340.650215149,01/01/2000,04:06:41.83,-1047.36,-6.84,-37.60,1.92,0.24,0.01,59.10,29.25,57.30,32.82,10.25,985.76,-40.26,-70.0,-726.25,-315.0,1,53.376
1784216340.666420460,01/01/2000,04:06:41.85,-995.12,-14.65,-10.74,4.12,1.78,-1.61,61.05,29.55,53.10,32.63,9.52,985.64,-40.87,43.75,-1802.50,-367.50,1,53.376
1784216340.683516502,01/01/2000,04:06:41.86,-1033.20,-21.00,19.53,2.20,0.45,0.82,62.25,30.45,53.40,32.97,10.49,986.25,-41.11,306.25,-3290.0,26.25,1,53.376
1784216340.705035448,01/01/2000,04:06:41.89,-1012.70,-22.46,-31.74,2.95,0.20,-0.24,61.80,29.25,53.40,32.73,12.93,986.25,-40.75,201.25,-3395.0,-87.50,1,53.376
1784216340.722694159,01/01/2000,04:06:41.90,-1002.44,-31.25,41.02,-0.02,1.47,0.88,61.05,30.0,55.35,32.77,14.40,985.52,-40.02,-8.75,-3080.0,-26.25,1,53.376
1784216340.756422520,01/01/2000,04:06:41.94,-1009.77,-4.39,18.07,3.70,1.66,2.62,61.20,30.15,52.95,32.77,13.91,986.49,-40.99,192.50,-1417.50,-96.25,1,53.376
1784216340.779907227,01/01/2000,04:06:41.96,-1021.00,37.11,-38.57,0.32,-0.89,1.37,61.65,29.85,53.70,32.73,12.08,986.37,-41.72,288.75,-971.25,-367.50,1,53.376
1784216340.795513868,01/01/2000,04:06:41.98,-1025.39,-35.16,-10.74,1.89,1.12,-1.46,61.95,29.85,52.95,32.82,12.08,985.52,-41.48,105.0,-1242.50,-323.75,1,53.376
