timestamp,data
1784216466.0914607,"01/01/2000,04:08:47.17,-1035.16,-17.09,-2.93,2.96,-0.57,3.91,61.05,30.0,53.85,32.73,13.66,986.13,-40.75,-78.75,-735.0,-166.25,1,53.395,"
1784216466.1050482,"01/01/2000,04:08:47.18,-935.06,7.81,87.40,0.77,0.40,-0.53,60.45,29.85,54.0,32.63,13.66,986.13,-41.24,70.0,-892.50,-271.25,1,53.395,"
1784216466.1281052,"01/01/2000,04:08:47.20,-957.52,1.95,-1.95,1.05,1.23,-1.42,61.65,31.05,53.25,32.73,13.79,986.49,-41.36,236.25,-866.25,-210.0,1,53.395,"
1784216466.1628935,"01/01/2000,04:08:47.24,-1057.13,-32.71,2.93,1.52,1.38,0.76,62.25,30.45,53.85,32.63,14.40,986.00,-40.50,8.75,-752.50,-122.50,1,53.395,"
1784216466.1973357,"01/01/2000,04:08:47.27,-937.99,0.49,26.86,0.23,-0.19,0.98,61.05,28.80,52.65,32.58,13.79,985.27,-40.87,70.0,-708.75,-253.75,1,53.395,"
1784216466.2147381,"01/01/2000,04:08:47.29,-1052.73,-27.34,15.14,1.68,-0.85,0.98,60.60,30.0,53.40,32.73,13.54,985.39,-41.48,140.0,-822.50,-192.50,1,53.395,"
1784216466.2529347,"01/01/2000,04:08:47.33,-947.27,35.16,14.65,-2.17,1.08,-0.64,61.05,29.25,55.35,32.82,14.03,985.64,-40.75,78.75,-691.25,-236.25,1,53.395,"
1784216466.2704186,"01/01/2000,04:08:47.35,-986.82,-30.27,-26.86,0.92,0.97,1.21,61.20,30.15,54.45,32.44,14.15,986.25,-40.26,35.0,-735.0,-210.0,1,53.395,"
1784216466.2880263,"01/01/2000,04:08:47.36,-1074.22,-39.06,-28.32,0.56,0.46,1.38,60.60,30.75,54.15,32.77,14.15,987.47,-41.11,-140.0,-647.50,-157.50,1,53.395,"
1784216466.3127384,"01/01/2000,04:08:47.38,-1041.02,-10.74,89.36,0.42,-0.18,0.98,61.05,29.55,54.15,32.63,14.15,987.83,-42.09,341.25,-805.0,-175.0,1,53.395,"
1784216466.3325112,"01/01/2000,04:08:47.41,-1032.23,-42.48,83.98,0.55,-0.76,-0.56,61.95,29.40,53.70,32.58,14.40,985.03,-41.36,280.0,-691.25,-210.0,1,53.395,"
1784216466.3538635,"01/01/2000,04:08:47.43,-1021.00,12.70,36.13,1.83,-1.69,-0.77,61.65,30.60,54.0,32.73,14.15,983.81,-40.38,-96.25,-918.75,0.0,1,53.395,"
1784216466.376803,"01/01/2000,04:08:47.45,-988.77,-6.35,-37.60,-2.12,-0.81,-1.74,60.30,30.0,53.85,32.77,13.91,985.52,-40.75,-43.75,-673.75,-306.25,1,53.395,"
1784216466.410613,"01/01/2000,04:08:47.48,-1036.13,-33.69,46.88,-0.38,-1.03,0.47,62.25,31.20,53.85,32.73,14.27,986.86,-41.60,236.25,-787.50,-227.50,1,53.395,"
1784216466.428491,"01/01/2000,04:08:47.50,-967.29,22.95,-89.36,1.95,1.07,-1.54,61.65,30.15,53.25,32.73,14.40,986.98,-41.48,78.75,-778.75,-105.0,1,53.395,"
1784216466.4459956,"01/01/2000,04:08:47.52,-1012.21,-38.57,101.56,0.28,0.0,-3.41,61.05,29.25,54.15,32.73,14.27,988.08,-41.48,0.0,-735.0,-157.50,1,53.395,"
1784216466.463802,"01/01/2000,04:08:47.54,-1005.86,-41.99,25.39,0.34,0.03,-0.47,61.35,30.0,54.60,32.77,13.79,987.22,-41.48,52.50,-682.50,-402.50,1,53.395,"
1784216466.480466,"01/01/2000,04:08:47.56,-1016.11,-19.04,28.81,1.56,0.64,-3.10,60.45,30.15,52.95,32.77,14.03,984.78,-40.99,341.25,-691.25,-245.0,1,53.395,"
1784216466.498237,"01/01/2000,04:08:47.57,-987.30,-28.32,42.97,-1.13,-1.52,1.51,61.20,29.85,53.70,32.73,13.79,983.93,-40.26,-26.25,-726.25,-245.0,1,53.395,"
1784216466.5246875,"01/01/2000,04:08:47.59,-1034.18,-23.44,5.37,2.04,-1.18,-0.35,62.55,30.75,52.65,32.77,13.91,986.37,-40.50,-280.0,-997.50,-262.50,1,53.395,"
1784216466.5540192,"01/01/2000,04:08:47.63,-995.12,-27.83,61.04,0.20,-2.04,1.60,63.0,30.45,53.85,32.63,14.03,986.74,-41.48,402.50,-778.75,-113.75,1,53.395,"
1784216466.5722811,"01/01/2000,04:08:47.65,-1018.07,-24.90,-6.84,1.34,-0.25,-0.50,62.55,30.0,53.40,32.58,14.15,985.76,-40.75,192.50,-787.50,-70.0,1,53.395,"
1784216466.5930262,"01/01/2000,04:08:47.67,-1033.69,-25.39,59.57,-1.91,-2.24,3.21,61.05,31.20,53.85,32.73,14.15,986.49,-40.75,-350.0,-735.0,-26.25,1,53.395,"
1784216466.607268,"01/01/2000,04:08:47.68,-1045.41,-27.83,11.72,0.57,-1.21,-0.43,61.20,29.85,53.25,32.63,13.79,987.22,-41.48,192.50,-796.25,-315.0,1,53.395,"
1784216466.6264699,"01/01/2000,04:08:47.70,-1009.28,-41.50,101.56,-0.77,-1.58,1.79,61.80,31.65,54.15,32.73,13.79,986.00,-41.60,437.50,-1050.0,-358.75,1,53.395,"
1784216466.648185,"01/01/2000,04:08:47.72,-1025.39,-28.32,36.13,1.41,-3.14,0.44,61.65,30.60,52.20,32.77,14.40,984.05,-40.50,227.50,-621.25,-192.50,1,53.395,"
1784216466.6649628,"01/01/2000,04:08:47.74,-1028.32,-42.97,80.57,-1.31,-1.60,-0.11,60.30,30.45,52.65,32.77,14.52,984.54,-40.14,-131.25,-568.75,-236.25,1,53.395,"
1784216466.6823547,"01/01/2000,04:08:47.76,-1044.92,-34.18,70.31,-1.56,0.08,3.40,61.95,31.05,53.70,32.73,14.03,985.52,-40.50,52.50,-735.0,-280.0,1,53.396,"
1784216466.7001045,"01/01/2000,04:08:47.78,-1019.53,-15.14,16.11,0.44,-0.74,0.18,61.95,31.05,53.70,32.73,13.91,986.74,-41.60,271.25,-586.25,-183.75,1,53.395,"
1784216466.7207005,"01/01/2000,04:08:47.80,-1030.27,-12.70,-7.32,0.11,0.55,1.45,60.0,31.35,53.70,32.82,14.15,987.10,-41.60,245.0,-717.50,-280.0,1,53.395,"
1784216466.7552474,"01/01/2000,04:08:47.83,-1029.79,-35.16,0.98,-1.44,-1.01,-0.73,62.40,31.35,53.70,32.73,14.27,987.10,-40.99,-113.75,-551.25,-52.50,1,53.395,"
1784216466.7796059,"01/01/2000,04:08:47.85,-1040.04,-40.04,95.21,-1.57,-0.10,1.40,62.70,31.35,52.95,32.44,13.91,986.98,-41.36,201.25,-577.50,-367.50,1,53.396,"
1784216466.7949665,"01/01/2000,04:08:47.87,-1002.93,-10.25,-19.04,0.93,-0.76,2.17,62.55,31.65,53.10,32.29,14.15,985.27,-41.36,315.0,-621.25,-148.75,1,53.396,"
1784216466.8044171,"01/01/2000,04:08:47.89,-1036.62,-24.41,0.49,-0.37,0.35,-0.11,62.25,30.75,53.10,32.63,14.64,984.05,-40.26,253.75,-481.25,-166.25,1,53.396,"
1784216466.8294294,"01/01/2000,04:08:47.90,-998.05,-47.85,8.30,-0.37,-0.63,0.77,61.95,30.60,52.95,32.92,14.52,984.05,-39.77,-157.50,-358.75,-157.50,1,53.396,"
1784216466.8589504,"01/01/2000,04:08:47.93,-1023.44,-18.55,11.72,1.14,0.86,2.66,60.0,29.85,55.20,32.63,13.91,986.74,-40.87,-52.50,-498.75,-148.75,1,53.395,"
1784216466.8796535,"01/01/2000,04:08:47.96,-1023.93,-4.88,-47.36,-0.89,-2.34,1.02,61.95,31.05,52.20,32.63,14.15,986.74,-41.48,210.0,-568.75,-113.75,1,53.395,"
1784216466.8960366,"01/01/2000,04:08:47.97,-1038.57,-55.66,69.34,1.0,-1.38,0.27,61.35,30.75,51.90,32.73,14.15,986.86,-41.24,105.0,-848.75,-105.0,1,53.395,"
