timestamp,data
1784217605.893825,"01/01/2000,04:27:47.01,-1013.67,12.70,23.93,1.24,1.43,-0.76,63.0,32.85,53.40,33.25,18.42,986.74,-35.38,-691.25,-533.75,-236.25,1,53.340,"
1784217605.9070346,"01/01/2000,04:27:47.03,-1005.37,-26.86,55.18,1.40,-0.03,1.02,61.80,32.40,51.90,33.35,18.30,986.86,-34.89,-455.0,-656.25,-157.50,1,53.340,"
1784217605.9261503,"01/01/2000,04:27:47.05,-1010.25,-8.79,34.18,0.80,2.21,1.50,62.25,30.75,52.65,33.11,17.93,987.83,-36.60,-70.0,-603.75,-183.75,1,53.340,"
1784217605.9645357,"01/01/2000,04:27:47.09,-985.35,21.00,10.25,0.34,-0.09,-0.60,62.55,31.20,52.65,33.35,18.06,986.25,-40.38,96.25,-630.0,-148.75,1,53.340,"
1784217605.9812489,"01/01/2000,04:27:47.10,-969.73,7.81,-64.45,1.57,1.39,-0.14,63.15,31.05,52.50,33.30,18.06,984.17,-41.24,691.25,-612.50,-271.25,1,53.340,"
1784217605.9993532,"01/01/2000,04:27:47.12,-1010.74,-17.09,11.23,-0.37,-1.40,-1.05,62.25,33.15,52.65,33.44,18.18,984.17,-40.50,691.25,-603.75,-113.75,1,53.340,"
1784217606.054802,"01/01/2000,04:27:47.18,-998.05,-42.97,89.84,-0.41,2.74,-0.97,63.0,31.65,50.85,33.59,18.06,988.69,-34.40,-796.25,-673.75,-183.75,1,53.340,"
1784217606.0756483,"01/01/2000,04:27:47.20,-1002.44,-33.69,51.76,0.97,-0.98,-1.60,63.60,32.55,52.20,33.30,18.42,986.37,-36.36,-411.25,-743.75,-157.50,1,53.340,"
1784217606.093614,"01/01/2000,04:27:47.21,-1024.90,-41.99,20.02,0.36,-1.63,-0.49,61.35,31.65,52.35,33.30,18.54,985.15,-38.80,1032.50,-490.0,-236.25,1,53.340,"
1784217606.1108,"01/01/2000,04:27:47.23,-995.61,-27.34,48.34,-0.75,-0.31,-4.17,62.55,32.85,51.90,33.49,17.93,986.25,-39.16,988.75,-516.25,-236.25,1,53.340,"
1784217606.1281729,"01/01/2000,04:27:47.25,-1017.58,-15.14,64.45,-0.52,-0.07,0.74,64.05,33.15,52.65,33.25,17.93,987.22,-38.06,-35.0,-612.50,-183.75,1,53.340,"
1784217606.1548536,"01/01/2000,04:27:47.28,-1001.95,0.0,-4.39,-0.35,0.32,1.11,63.90,33.75,52.20,33.44,18.06,986.74,-36.60,-813.75,-778.75,-113.75,1,53.340,"
1784217606.1691232,"01/01/2000,04:27:47.30,-1022.46,-24.41,22.95,-2.46,0.07,-1.36,63.0,31.95,53.85,33.16,18.18,985.27,-38.31,227.50,-691.25,-245.0,1,53.340,"
1784217606.1927903,"01/01/2000,04:27:47.31,-1005.86,-50.78,101.56,-0.76,-1.38,1.69,62.25,31.95,51.15,33.30,18.30,985.52,-39.28,787.50,-350.0,-253.75,1,53.340,"
1784217606.2031078,"01/01/2000,04:27:47.33,-1030.27,-12.70,-20.51,-0.43,0.47,-1.04,63.90,31.05,51.0,33.25,17.93,986.25,-38.80,481.25,-691.25,-227.50,1,53.340,"
1784217606.2318358,"01/01/2000,04:27:47.35,-1016.11,-45.90,80.08,1.14,1.76,0.01,61.80,31.20,53.85,33.16,17.93,986.13,-37.09,-297.50,-778.75,-183.75,1,53.340,"
1784217606.2507055,"01/01/2000,04:27:47.37,-1012.70,-14.16,-48.34,1.03,1.56,0.53,61.80,31.20,53.85,33.35,18.42,985.03,-36.72,8.75,-595.0,-175.0,1,53.340,"
1784217606.265457,"01/01/2000,04:27:47.39,-1051.27,-6.84,57.13,-0.66,-0.01,-0.42,63.75,31.95,53.10,33.44,18.67,986.00,-36.84,560.0,-691.25,-148.75,1,53.340,"
1784217606.2869225,"01/01/2000,04:27:47.41,-1004.88,-32.23,62.50,1.02,-0.98,-0.92,63.15,31.35,51.75,33.49,18.42,988.81,-37.09,-131.25,-691.25,-166.25,1,53.340,"
1784217606.322496,"01/01/2000,04:27:47.44,-985.35,-6.35,15.14,-0.58,-1.45,-0.53,61.95,32.55,52.50,33.64,18.54,986.74,-38.55,26.25,-551.25,-201.25,1,53.340,"
1784217606.3601007,"01/01/2000,04:27:47.48,-1035.64,7.81,-24.41,-0.85,-0.08,-0.37,61.35,30.45,55.35,33.44,18.30,985.52,-38.19,428.75,-752.50,-87.50,1,53.340,"
1784217606.3689907,"01/01/2000,04:27:47.50,-1016.11,-25.39,15.63,-0.05,0.77,-0.73,61.35,30.45,55.35,33.59,18.06,986.49,-37.21,61.25,-551.25,-236.25,1,53.340,"
1784217606.3941746,"01/01/2000,04:27:47.52,-1000.49,-37.60,57.13,0.38,1.57,-1.91,62.70,32.25,52.95,33.35,18.06,987.22,-36.36,-52.50,-691.25,-183.75,1,53.340,"
