timestamp,data
1784216191.3408346,"01/01/2000,04:04:12.41,-1014.65,-17.58,43.95,0.04,-0.51,-1.66,61.35,28.80,53.40,32.73,14.27,976.0,-41.36,472.50,463.75,-341.25,1,53.350,"
1784216191.3622122,"01/01/2000,04:04:12.43,-997.07,-19.53,4.88,-2.36,-0.39,-0.76,61.80,28.80,53.85,32.73,14.76,978.44,-39.89,-140.0,630.0,-175.0,1,53.350,"
1784216191.3781173,"01/01/2000,04:04:12.44,-1040.04,-48.34,-4.88,-2.38,1.53,1.34,60.60,30.45,53.40,32.58,14.64,978.32,-38.43,-297.50,350.0,-218.75,1,53.350,"
1784216191.4092162,"01/01/2000,04:04:12.48,-971.68,-30.76,-49.32,0.08,-0.88,0.37,60.45,28.95,53.25,32.73,13.30,977.34,-40.50,96.25,-183.75,-140.0,1,53.351,"
1784216191.4355876,"01/01/2000,04:04:12.50,-1060.55,-64.94,-80.08,0.05,-1.44,-1.01,60.60,29.25,53.10,32.77,12.81,979.17,-41.72,490.0,-481.25,-192.50,1,53.351,"
1784216191.4517024,"01/01/2000,04:04:12.52,-1021.48,-32.71,44.43,-1.29,-2.28,-0.68,61.20,29.40,52.95,32.73,12.93,981.00,-40.26,288.75,-717.50,-166.25,1,53.350,"
1784216191.469501,"01/01/2000,04:04:12.53,-951.66,-26.37,27.34,-0.92,0.30,-0.58,60.90,30.15,52.95,32.58,13.54,982.71,-38.92,-288.75,-612.50,-78.75,1,53.350,"
1784216191.5078526,"01/01/2000,04:04:12.57,-1032.71,-42.48,79.10,0.84,0.24,2.02,60.45,27.0,54.45,32.44,13.66,984.78,-40.38,315.0,-647.50,-17.50,1,53.350,"
1784216191.5268936,"01/01/2000,04:04:12.59,-979.49,35.64,101.56,0.56,0.62,1.57,60.45,27.0,54.45,32.82,13.05,984.17,-41.24,70.0,-796.25,-122.50,1,53.351,"
1784216191.5422878,"01/01/2000,04:04:12.61,-959.47,35.64,-9.28,2.79,0.68,-0.89,60.45,29.40,52.20,32.58,12.93,985.03,-40.99,157.50,-953.75,-271.25,1,53.351,"
