timestamp,rtc_date,rtc_time,imu1_ax_mg,imu1_ay_mg,imu1_az_mg,imu1_gx_deg_s,imu1_gy_deg_s,imu1_gz_deg_s,mag_x_uT,mag_y_uT,mag_z_uT,imu_temperature_c,imu2_ax_mg,imu2_ay_mg,imu2_az_mg,imu2_gx_mdps,imu2_gy_mdps,imu2_gz_mdps,data_ready,output_hz
1784218873.984850883,01/01/2000,04:48:55.26,-1049.32,-42.97,48.83,2.19,1.43,-2.47,64.05,32.40,50.85,33.06,15.13,986.25,-42.94,-752.50,-831.25,-96.25,1,53.334
1784218874.004890919,01/01/2000,04:48:55.27,-1008.79,-19.53,-60.06,-0.18,1.02,0.05,62.40,33.75,52.20,33.35,14.88,983.69,-45.38,297.50,-691.25,-157.50,1,53.334
1784218874.017358065,01/01/2000,04:48:55.29,-1031.74,-41.50,28.81,-0.20,-1.10,2.05,62.70,32.25,52.50,33.16,14.40,984.78,-47.34,1137.50,-551.25,-192.50,1,53.334
1784218874.045400620,01/01/2000,04:48:55.31,-985.84,-12.70,-35.16,3.25,-0.66,1.53,61.80,31.95,51.90,33.35,14.15,986.74,-46.12,437.50,-621.25,-332.50,1,53.334
1784218874.061203480,01/01/2000,04:48:55.33,-1040.53,-17.09,15.14,-0.64,-0.78,1.83,63.60,32.25,52.20,33.16,14.88,986.49,-44.16,-192.50,-822.50,-297.50,1,53.334
1784218874.079067707,01/01/2000,04:48:55.35,-1018.55,-6.84,14.65,-0.36,1.19,-0.69,61.95,32.55,52.20,33.16,15.01,985.39,-43.31,-288.75,-708.75,-201.25,1,53.334
1784218874.098773241,01/01/2000,04:48:55.37,-994.14,-13.18,58.59,-0.24,1.60,2.43,63.0,30.75,51.15,33.35,14.76,984.78,-43.92,-26.25,-638.75,-183.75,1,53.334
1784218874.115253925,01/01/2000,04:48:55.38,-1060.55,-45.41,84.47,-0.34,-1.57,-2.51,63.30,33.60,51.15,33.49,14.40,985.15,-45.14,245.0,-595.0,-175.0,1,53.334
1784218874.133807421,01/01/2000,04:48:55.40,-1041.02,-25.88,29.79,-1.02,-0.46,-0.60,64.05,34.05,51.90,33.35,14.27,985.15,-45.75,542.50,-577.50,-166.25,1,53.334
1784218874.159962654,01/01/2000,04:48:55.42,-989.75,-10.25,-45.90,2.97,0.35,-2.06,63.0,33.15,51.60,33.30,14.64,984.42,-45.14,262.50,-708.75,-43.75,1,53.334
1784218874.173473597,01/01/2000,04:48:55.44,-1051.76,-18.55,-14.16,1.83,2.36,-2.34,61.95,33.0,51.75,33.11,14.88,984.54,-44.16,17.50,-595.0,-166.25,1,53.334
1784218874.194652796,01/01/2000,04:48:55.46,-1018.07,-45.41,39.06,-1.89,-1.03,-0.88,61.80,33.60,50.85,33.49,14.88,986.00,-43.92,245.0,-673.75,-131.25,1,53.334
1784218874.210946798,01/01/2000,04:48:55.47,-992.19,1.46,19.53,-0.33,2.74,0.22,61.80,34.05,51.15,33.44,14.64,987.83,-43.80,96.25,-708.75,-297.50,1,53.334
1784218874.247017384,01/01/2000,04:48:55.51,-991.70,5.86,-16.11,-0.21,2.80,-1.60,63.30,32.40,52.35,33.44,14.40,985.64,-44.65,-122.50,-822.50,-288.75,1,53.334
1784218874.269730806,01/01/2000,04:48:55.54,-1011.23,-14.65,15.14,-0.21,-2.08,-1.41,62.40,32.25,51.0,33.11,14.88,983.44,-45.99,367.50,-586.25,-26.25,1,53.334
1784218874.293893814,01/01/2000,04:48:55.56,-1027.34,-19.53,-5.37,-1.54,2.36,-1.28,61.95,32.25,52.20,33.35,14.64,984.91,-45.99,271.25,-638.75,-175.0,1,53.334
1784218874.311929941,01/01/2000,04:48:55.58,-1024.90,-21.97,-44.43,1.43,0.20,-1.42,63.90,33.0,50.55,33.25,14.15,986.86,-45.38,393.75,-813.75,-245.0,1,53.334
1784218874.327885389,01/01/2000,04:48:55.60,-1022.95,8.30,-46.39,2.47,-1.69,0.68,64.05,32.40,52.35,33.44,14.64,986.49,-44.41,43.75,-848.75,-271.25,1,53.334
1784218874.345759153,01/01/2000,04:48:55.61,-1007.32,-3.91,34.18,2.28,-0.02,1.76,63.0,33.15,52.35,33.44,14.76,985.15,-43.80,-96.25,-857.50,-262.50,1,53.334
1784218874.359976530,01/01/2000,04:48:55.63,-1038.57,-29.30,23.44,-0.75,0.98,-0.99,63.0,33.15,52.35,33.11,14.88,985.03,-43.68,280.0,-498.75,-218.75,1,53.334
1784218874.383808851,01/01/2000,04:48:55.65,-1032.71,-3.91,19.53,0.63,-0.40,-0.47,63.15,33.0,50.55,33.35,14.64,986.98,-43.92,-166.25,-647.50,-376.25,1,53.334
1784218874.401911020,01/01/2000,04:48:55.67,-988.77,-27.34,-6.35,0.58,-2.85,0.0,63.60,31.80,51.75,33.25,14.88,986.98,-44.41,-297.50,-533.75,-218.75,1,53.334
1784218874.426696301,01/01/2000,04:48:55.69,-1010.25,-10.25,17.09,1.59,2.07,-1.25,62.70,34.20,51.75,32.92,15.13,985.15,-45.14,131.25,-472.50,-271.25,1,53.334
1784218874.439551592,01/01/2000,04:48:55.71,-1007.81,-25.88,105.47,0.83,-1.30,5.13,64.65,32.55,52.20,33.44,15.86,983.56,-46.12,350.0,-8.75,-201.25,1,53.334
1784218874.450380564,01/01/2000,04:48:55.73,-1008.79,8.30,5.86,2.43,-0.46,-0.73,62.70,33.0,50.25,33.06,14.40,982.71,-46.12,971.25,-918.75,-218.75,1,53.334
1784218874.474607944,01/01/2000,04:48:55.74,-1043.95,-29.79,31.74,0.67,-0.63,-1.69,62.70,33.0,50.25,33.44,13.42,984.66,-44.65,708.75,-1242.50,-210.0,1,53.334
1784218874.483962059,01/01/2000,04:48:55.76,-1022.95,4.39,-53.22,0.87,-2.49,-0.49,63.30,31.20,51.90,33.11,14.64,987.71,-42.46,-218.75,-446.25,-227.50,1,53.334
1784218874.513028860,01/01/2000,04:48:55.78,-1046.88,-22.95,14.65,1.91,0.73,-1.36,61.95,33.75,51.0,33.44,15.13,989.18,-41.48,-945.0,-892.50,-105.0,1,53.334
1784218874.527219057,01/01/2000,04:48:55.80,-1015.63,-25.88,61.04,1.68,-1.47,-1.36,63.15,32.25,51.0,33.06,15.13,987.59,-42.70,-560.0,-1093.75,-201.25,1,53.334
1784218874.547646046,01/01/2000,04:48:55.82,-1001.46,-25.88,76.17,0.69,-1.37,0.76,63.75,32.40,52.65,33.25,15.62,985.76,-44.77,271.25,-743.75,-218.75,1,53.334
1784218874.560867786,01/01/2000,04:48:55.83,-1034.18,-38.09,47.36,-1.18,-1.65,0.58,64.35,31.35,51.75,33.35,15.13,984.54,-46.36,376.25,-288.75,-192.50,1,53.334
1784218874.584982872,01/01/2000,04:48:55.85,-1019.53,-46.88,67.38,-0.98,-2.06,2.06,62.55,30.45,54.15,33.35,13.42,983.69,-47.09,385.0,-691.25,-472.50,1,53.334
1784218874.604168892,01/01/2000,04:48:55.87,-1050.78,-22.95,25.88,1.99,-0.17,1.71,62.55,30.45,54.15,33.16,13.66,983.81,-46.73,411.25,-1085.0,-411.25,1,53.334
1784218874.617354870,01/01/2000,04:48:55.89,-1030.76,-11.72,24.90,0.05,-0.23,0.37,63.60,33.0,51.75,33.11,15.13,985.03,-45.51,455.0,-918.75,-122.50,1,53.334
1784218874.643009424,01/01/2000,04:48:55.91,-1035.64,-11.72,-81.54,-0.34,-0.31,1.42,63.90,31.35,51.30,33.11,16.47,986.25,-43.80,140.0,-8.75,-140.0,1,53.334
1784218874.660045624,01/01/2000,04:48:55.93,-1000.0,-22.95,64.45,1.27,0.41,-1.92,63.30,33.15,50.40,33.30,15.62,986.37,-42.82,-113.75,-682.50,-70.0,1,53.334
1784218874.677196741,01/01/2000,04:48:55.94,-1017.09,-24.41,65.43,1.73,1.48,-0.50,64.35,33.75,51.30,33.44,14.40,986.49,-42.70,-533.75,-1006.25,-350.0,1,53.334
1784218874.716322899,01/01/2000,04:48:55.98,-1015.63,-35.64,-9.77,-0.22,-0.96,1.46,64.65,34.20,52.95,33.16,14.27,985.39,-45.26,848.75,-752.50,-288.75,1,53.334
