timestamp,data
1784211414.9615688,"01/01/2000,02:44:35.75,-899.41,-85.94,-464.84,1.21,-2.66,0.01,85.95,63.90,-12.60,28.03,-999.91,-20.62,5.98,420.0,-927.50,-376.25,1,52.528,"
1784211414.9825215,"01/01/2000,02:44:35.77,-895.51,-90.82,-442.87,1.13,2.37,0.51,85.35,63.30,-10.20,28.37,-999.91,-20.50,6.10,297.50,-866.25,-280.0,1,52.526,"
1784211414.9928036,"01/01/2000,02:44:35.78,-889.65,-83.98,-457.52,-1.89,0.38,0.24,85.95,64.20,-11.10,28.22,-1000.16,-20.37,5.98,227.50,-848.75,-236.25,1,52.524,"
1784211415.024105,"01/01/2000,02:44:35.80,-898.44,-84.47,-448.73,-1.53,-0.69,-4.85,86.55,64.05,-12.15,28.32,-1000.16,-20.50,5.98,105.0,-770.0,-323.75,1,52.522,"
1784211415.0346477,"01/01/2000,02:44:35.82,-896.00,-95.21,-452.15,0.83,-2.75,-0.58,85.80,62.85,-12.15,28.03,-1000.03,-20.37,5.86,245.0,-787.50,-367.50,1,52.520,"
1784211415.055332,"01/01/2000,02:44:35.84,-884.77,-85.45,-455.08,1.44,-1.70,-0.90,86.10,64.50,-12.15,27.98,-1000.16,-20.50,5.86,210.0,-813.75,-288.75,1,52.538,"
1784211415.065643,"01/01/2000,02:44:35.86,-895.02,-93.75,-457.03,0.11,-1.95,0.08,86.70,64.65,-11.85,28.03,-1000.28,-20.25,6.10,210.0,-743.75,-420.0,1,52.536,"
1784211415.0864525,"01/01/2000,02:44:35.88,-898.44,-84.47,-460.94,-0.03,0.02,0.09,85.95,64.20,-10.80,28.03,-1000.16,-20.50,6.10,218.75,-892.50,-367.50,1,52.534,"
1784211415.1279352,"01/01/2000,02:44:35.91,-892.09,-83.01,-452.15,-2.76,0.63,1.47,87.30,64.05,-10.95,28.17,-1000.40,-20.37,6.10,280.0,-840.0,-297.50,1,52.530,"
1784211415.1489167,"01/01/2000,02:44:35.93,-889.16,-79.59,-459.47,0.21,-0.17,0.74,85.65,63.45,-10.80,28.03,-1000.40,-20.50,6.22,148.75,-892.50,-385.0,1,52.528,"
1784211415.1696622,"01/01/2000,02:44:35.95,-903.32,-93.26,-449.22,0.81,1.85,-1.67,87.45,64.20,-10.05,28.22,-1000.40,-20.50,6.34,210.0,-857.50,-402.50,1,52.526,"
1784211415.1859066,"01/01/2000,02:44:35.97,-888.18,-99.61,-449.71,0.47,1.30,-0.99,86.40,65.85,-12.60,28.17,-1000.40,-20.50,6.22,253.75,-875.0,-393.75,1,52.545,"
1784211415.2007716,"01/01/2000,02:44:35.99,-906.74,-88.38,-454.59,1.23,2.52,-1.98,85.95,64.65,-10.80,27.98,-1000.16,-20.50,6.10,306.25,-848.75,-341.25,1,52.543,"
1784211415.2216868,"01/01/2000,02:44:36.01,-901.37,-87.40,-450.68,0.27,0.24,-0.53,85.95,64.20,-11.10,28.22,-1000.16,-20.50,6.10,297.50,-866.25,-341.25,1,52.541,"
1784211415.2424817,"01/01/2000,02:44:36.03,-901.37,-100.10,-462.40,1.37,-1.65,0.23,87.0,65.25,-12.15,28.37,-1000.28,-20.62,6.22,166.25,-857.50,-245.0,1,52.539,"
1784211415.2547233,"01/01/2000,02:44:36.04,-896.97,-90.33,-450.68,0.38,-0.31,0.32,86.10,64.50,-11.70,28.08,-1000.28,-20.62,6.34,323.75,-892.50,-315.0,1,52.537,"
1784211415.2736602,"01/01/2000,02:44:36.06,-895.51,-82.52,-456.54,1.14,-0.77,0.15,85.35,65.25,-11.25,28.22,-1000.28,-20.50,6.34,288.75,-988.75,-271.25,1,52.535,"
1784211415.3046794,"01/01/2000,02:44:36.09,-892.09,-102.54,-468.26,0.85,-0.44,-1.20,84.0,62.70,-10.05,28.41,-1000.16,-20.62,6.22,183.75,-840.0,-315.0,1,52.533,"
1784211415.3375523,"01/01/2000,02:44:36.13,-888.18,-94.73,-444.82,2.30,0.49,0.07,85.65,65.10,-11.55,28.03,-1000.16,-20.50,6.22,358.75,-875.0,-297.50,1,52.529,"
1784211415.3666506,"01/01/2000,02:44:36.15,-882.32,-89.84,-459.47,0.58,0.07,-0.81,87.0,64.80,-11.70,27.98,-1000.16,-20.50,6.10,262.50,-813.75,-393.75,1,52.527,"
1784211415.3771322,"01/01/2000,02:44:36.17,-910.16,-84.96,-452.64,0.40,1.89,0.80,85.65,65.10,-11.55,28.03,-1000.16,-20.37,6.10,280.0,-822.50,-315.0,1,52.525,"
1784211415.399461,"01/01/2000,02:44:36.18,-880.86,-99.12,-450.20,1.05,0.15,-0.16,87.0,64.50,-12.15,28.17,-1000.28,-20.50,6.10,402.50,-708.75,-323.75,1,52.523,"
1784211415.4081075,"01/01/2000,02:44:36.20,-905.76,-99.61,-459.96,-0.95,0.80,1.02,85.80,64.50,-11.70,28.37,-1000.40,-20.50,6.10,271.25,-822.50,-297.50,1,52.521,"
1784211415.439203,"01/01/2000,02:44:36.22,-882.32,-94.73,-455.08,-1.51,-1.09,-0.60,85.95,65.40,-11.10,28.32,-1000.40,-20.62,5.98,218.75,-735.0,-288.75,1,52.519,"
1784211415.4598615,"01/01/2000,02:44:36.24,-888.18,-94.73,-466.80,0.30,1.32,0.46,85.35,64.05,-12.45,28.03,-1000.40,-20.74,5.86,315.0,-875.0,-271.25,1,52.538,"
1784211415.47032,"01/01/2000,02:44:36.26,-898.93,-84.47,-450.20,2.20,0.12,-0.98,87.0,65.25,-13.20,28.32,-1000.40,-20.62,5.98,175.0,-875.0,-332.50,1,52.536,"
1784211415.4904,"01/01/2000,02:44:36.27,-893.55,-87.89,-462.89,-1.57,0.37,0.26,86.55,63.60,-11.70,28.32,-1000.40,-20.74,5.98,253.75,-883.75,-297.50,1,52.534,"
1784211415.5215702,"01/01/2000,02:44:36.31,-906.25,-90.82,-447.27,0.76,-0.54,-0.73,85.80,62.85,-10.20,28.37,-1000.28,-20.50,6.10,280.0,-752.50,-288.75,1,52.530,"
