timestamp,rtc_date,rtc_time,imu1_ax_mg,imu1_ay_mg,imu1_az_mg,imu1_gx_deg_s,imu1_gy_deg_s,imu1_gz_deg_s,mag_x_uT,mag_y_uT,mag_z_uT,imu_temperature_c,imu2_ax_mg,imu2_ay_mg,imu2_az_mg,imu2_gx_mdps,imu2_gy_mdps,imu2_gz_mdps,data_ready,output_hz
1784218906.664490223,01/01/2000,04:49:27.93,-1008.30,-48.83,36.13,0.38,-1.65,-0.69,64.05,32.85,51.15,33.25,14.88,985.03,-58.32,848.75,-87.50,-262.50,1,53.335
1784218906.685290098,01/01/2000,04:49:27.95,-998.05,-20.02,0.98,0.50,2.24,1.89,62.55,33.60,51.90,33.06,14.76,986.61,-51.12,-507.50,-428.75,-166.25,1,53.335
1784218906.719742537,01/01/2000,04:49:27.99,-999.51,-33.20,-5.37,0.44,1.84,1.14,63.90,31.80,50.55,32.92,14.52,985.52,-51.73,-752.50,-630.0,-183.75,1,53.336
1784218906.744870424,01/01/2000,04:49:28.02,-999.02,-4.88,13.67,1.02,-1.99,-2.72,61.65,31.05,51.0,32.92,14.03,985.03,-55.88,1680.0,-595.0,-280.0,1,53.335
1784218906.765976429,01/01/2000,04:49:28.04,-1000.98,-4.88,99.12,1.50,-1.20,0.36,62.25,30.75,53.85,33.11,14.64,985.03,-53.92,1487.50,-227.50,-262.50,1,53.335
1784218906.783797026,01/01/2000,04:49:28.05,-1027.34,-4.39,-31.25,-0.21,2.04,1.08,63.0,33.60,51.90,32.97,14.88,985.52,-48.43,87.50,-17.50,-175.0,1,53.335
1784218906.800993443,01/01/2000,04:49:28.07,-1015.14,-13.67,-25.39,0.14,2.01,-0.10,61.65,31.05,52.20,33.30,14.76,985.76,-44.29,-498.75,-262.50,-262.50,1,53.335
1784218906.827245712,01/01/2000,04:49:28.09,-1025.39,-3.42,-1.46,1.21,0.44,-0.85,64.35,32.55,51.0,33.11,13.91,987.10,-43.19,-647.50,-682.50,-262.50,1,53.335
1784218906.843529463,01/01/2000,04:49:28.11,-1022.46,-24.41,67.38,1.34,0.03,-0.18,63.0,34.05,50.85,33.11,13.91,987.22,-44.77,-472.50,-945.0,-245.0,1,53.335
1784218906.861878872,01/01/2000,04:49:28.13,-998.05,-0.49,-19.04,-0.80,0.11,-0.55,61.80,33.60,52.65,33.25,14.27,986.13,-47.70,-280.0,-525.0,-236.25,1,53.335
1784218906.878394365,01/01/2000,04:49:28.14,-996.09,-12.70,9.77,1.62,1.72,-0.54,61.80,33.60,52.65,33.16,14.27,984.05,-50.02,516.25,-612.50,-315.0,1,53.335
1784218906.895459652,01/01/2000,04:49:28.16,-1005.37,-29.79,70.31,0.38,-3.50,0.36,63.30,32.85,50.10,33.06,14.15,982.83,-50.26,1225.0,-708.75,-192.50,1,53.335
1784218906.909556866,01/01/2000,04:49:28.18,-1020.51,-14.65,2.93,3.24,-0.08,-2.60,62.55,31.65,51.90,33.11,14.15,984.54,-47.34,1382.50,-490.0,-358.75,1,53.335
1784218906.929343700,01/01/2000,04:49:28.20,-1046.88,-33.20,-31.25,1.96,1.0,-1.23,62.70,32.55,52.50,33.16,14.40,987.22,-42.70,-87.50,-603.75,-262.50,1,53.335
1784218906.950867891,01/01/2000,04:49:28.22,-1014.65,-17.09,46.39,-0.69,3.16,0.26,63.30,33.15,51.90,33.35,14.64,987.83,-40.50,-1706.25,-726.25,-271.25,1,53.335
1784218906.968688965,01/01/2000,04:49:28.24,-1008.30,-33.20,21.00,0.35,2.27,0.34,62.70,33.45,50.25,33.30,14.64,986.37,-42.82,-1067.50,-883.75,-227.50,1,53.335
1784218907.001507759,01/01/2000,04:49:28.27,-1014.65,-32.23,84.47,-0.49,-0.34,0.12,61.35,32.40,51.90,33.11,14.27,983.20,-51.97,1505.0,-603.75,-210.0,1,53.335
1784218907.028275728,01/01/2000,04:49:28.29,-993.16,6.35,-15.14,-0.76,-1.17,-1.44,63.75,32.85,52.35,33.30,14.52,984.54,-50.26,1680.0,-577.50,-183.75,1,53.335
1784218907.045802116,01/01/2000,04:49:28.31,-1028.32,3.91,-39.55,-0.46,1.31,-0.20,63.30,31.95,53.10,33.25,14.64,985.15,-44.41,533.75,-691.25,-166.25,1,53.335
1784218907.062017918,01/01/2000,04:49:28.33,-1028.81,-17.58,87.40,0.83,1.60,-0.76,63.15,33.75,51.30,33.35,14.88,985.64,-40.26,-1172.50,-875.0,-140.0,1,53.335
1784218907.078486204,01/01/2000,04:49:28.35,-991.70,-28.81,41.02,0.68,-0.41,-1.11,63.15,33.75,51.30,33.35,14.76,986.74,-38.80,-1557.50,-726.25,-271.25,1,53.335
1784218907.097853899,01/01/2000,04:49:28.37,-1004.39,-54.20,73.73,0.01,-1.45,-1.59,61.95,31.80,52.50,33.25,14.15,988.32,-43.43,-218.75,-883.75,-367.50,1,53.335
1784218907.111081839,01/01/2000,04:49:28.38,-1029.79,19.04,-83.01,2.73,-1.06,-1.82,63.60,34.20,51.75,33.11,14.52,987.59,-47.21,455.0,-875.0,-367.50,1,53.335
1784218907.132367373,01/01/2000,04:49:28.40,-992.68,-15.14,-53.71,-1.15,0.75,-0.59,63.60,33.45,51.30,33.11,15.13,984.66,-49.29,752.50,-770.0,-262.50,1,53.335
1784218907.153529882,01/01/2000,04:49:28.42,-1023.44,-19.04,-11.23,1.95,0.34,-1.68,63.15,32.25,51.75,33.11,15.13,982.83,-49.04,805.0,-586.25,-166.25,1,53.335
1784218907.188503742,01/01/2000,04:49:28.46,-1008.79,-49.32,67.38,-0.90,-0.53,1.70,62.40,31.35,52.95,33.16,14.40,986.74,-44.77,253.75,-603.75,-157.50,1,53.336
1784218907.205262423,01/01/2000,04:49:28.47,-1031.25,-29.79,40.53,-0.39,0.79,-0.06,65.25,32.85,51.15,33.25,14.64,988.44,-42.94,-560.0,-752.50,-201.25,1,53.335
