frame,time_s,timestamp,x_mm,y_mm,z_mm,roll_deg,pitch_deg,yaw_deg,matches,inliers,pnp_inlier_ratio,new_features,nearby_associations,new_landmarks,initialization_frames,initialization_candidates,initialization_confirmed,initialization_matches,landmarks,keyframe_added,keyframes,tracked
415,13.833333333333334,1784291937.046333,nan,nan,nan,nan,nan,nan,69,5,0.07246376811594203,121,0,0,0,0,0,0,149,0,1,0
416,13.866666666666667,1784291937.0796664,nan,nan,nan,nan,nan,nan,78,9,0.11538461538461539,118,0,0,0,0,0,0,149,0,1,0
417,13.9,1784291937.113,nan,nan,nan,nan,nan,nan,73,8,0.1095890410958904,125,0,0,0,0,0,0,149,0,1,0
418,13.933333333333334,1784291937.1463332,nan,nan,nan,nan,nan,nan,66,0,0.0,109,0,0,0,0,0,0,149,0,1,0
419,13.966666666666667,1784291937.1796665,nan,nan,nan,nan,nan,nan,77,7,0.09090909090909091,113,0,0,0,0,0,0,149,0,1,0
420,14.0,1784291937.2129998,nan,nan,nan,nan,nan,nan,68,7,0.10294117647058823,123,0,0,0,0,0,0,149,0,1,0
421,14.033333333333333,1784291937.2463331,nan,nan,nan,nan,nan,nan,71,6,0.08450704225352113,110,0,0,0,0,0,0,149,0,1,0
422,14.066666666666666,1784291937.2796664,nan,nan,nan,nan,nan,nan,67,8,0.11940298507462686,113,0,0,0,0,0,0,149,0,1,0
423,14.1,1784291937.3129997,nan,nan,nan,nan,nan,nan,74,5,0.06756756756756757,108,0,0,0,0,0,0,149,0,1,0
424,14.133333333333333,1784291937.3463333,nan,nan,nan,nan,nan,nan,68,6,0.08823529411764706,105,0,0,0,0,0,0,149,0,1,0
425,14.166666666666666,1784291937.3796666,nan,nan,nan,nan,nan,nan,70,7,0.1,127,0,0,0,0,0,0,149,0,1,0
426,14.2,1784291937.4129999,nan,nan,nan,nan,nan,nan,76,5,0.06578947368421052,121,0,0,0,0,0,0,149,0,1,0
427,14.233333333333333,1784291937.4463332,nan,nan,nan,nan,nan,nan,69,8,0.11594202898550725,131,0,0,0,0,0,0,149,0,1,0
428,14.266666666666667,1784291937.4796665,nan,nan,nan,nan,nan,nan,66,6,0.09090909090909091,128,0,0,0,0,0,0,149,0,1,0
429,14.3,1784291937.5129998,nan,nan,nan,nan,nan,nan,78,6,0.07692307692307693,111,0,0,0,0,0,0,149,0,1,0
430,14.333333333333334,1784291937.546333,nan,nan,nan,nan,nan,nan,66,0,0.0,119,0,0,0,0,0,0,149,0,1,0
431,14.366666666666667,1784291937.5796664,nan,nan,nan,nan,nan,nan,67,7,0.1044776119402985,108,0,0,0,0,0,0,149,0,1,0
432,14.4,1784291937.613,nan,nan,nan,nan,nan,nan,70,5,0.07142857142857142,116,0,0,0,0,0,0,149,0,1,0
433,14.433333333333334,1784291937.6463332,nan,nan,nan,nan,nan,nan,69,6,0.08695652173913043,121,0,0,0,0,0,0,149,0,1,0
434,14.466666666666667,1784291937.6796665,nan,nan,nan,nan,nan,nan,67,7,0.1044776119402985,120,0,0,0,0,0,0,149,0,1,0
435,14.5,1784291937.7129998,nan,nan,nan,nan,nan,nan,63,7,0.1111111111111111,118,0,0,0,0,0,0,149,0,1,0
436,14.533333333333333,1784291937.7463331,nan,nan,nan,nan,nan,nan,70,5,0.07142857142857142,124,0,0,0,0,0,0,149,0,1,0
437,14.566666666666666,1784291937.7796664,nan,nan,nan,nan,nan,nan,67,5,0.07462686567164178,140,0,0,0,0,0,0,149,0,1,0
438,14.6,1784291937.8129997,nan,nan,nan,nan,nan,nan,62,0,0.0,114,0,0,0,0,0,0,149,0,1,0
439,14.633333333333333,1784291937.8463333,nan,nan,nan,nan,nan,nan,55,0,0.0,110,0,0,0,0,0,0,149,0,1,0
440,14.666666666666666,1784291937.8796666,nan,nan,nan,nan,nan,nan,53,0,0.0,141,0,0,0,0,0,0,149,0,1,0
441,14.7,1784291937.9129999,nan,nan,nan,nan,nan,nan,41,0,0.0,125,0,0,0,0,0,0,149,0,1,0
442,14.733333333333333,1784291937.9463332,nan,nan,nan,nan,nan,nan,38,0,0.0,111,0,0,0,0,0,0,149,0,1,0
443,14.766666666666667,1784291937.9796665,nan,nan,nan,nan,nan,nan,38,0,0.0,123,0,0,0,0,0,0,149,0,1,0
444,14.8,1784291938.0129998,nan,nan,nan,nan,nan,nan,39,0,0.0,113,0,0,0,0,0,0,149,0,1,0
445,14.833333333333334,1784291938.046333,nan,nan,nan,nan,nan,nan,34,0,0.0,157,0,0,0,0,0,0,149,0,1,0
446,14.866666666666667,1784291938.0796664,nan,nan,nan,nan,nan,nan,28,0,nan,166,0,0,0,0,0,0,149,0,1,0
447,14.9,1784291938.113,nan,nan,nan,nan,nan,nan,24,0,nan,172,0,0,0,0,0,0,149,0,1,0
448,14.933333333333334,1784291938.1463332,nan,nan,nan,nan,nan,nan,26,0,nan,172,0,0,0,0,0,0,149,0,1,0
449,14.966666666666667,1784291938.1796665,nan,nan,nan,nan,nan,nan,29,0,nan,187,0,0,0,0,0,0,149,0,1,0
450,15.0,1784291938.2129998,nan,nan,nan,nan,nan,nan,27,0,nan,198,0,0,0,0,0,0,149,0,1,0
451,15.033333333333333,1784291938.2463331,nan,nan,nan,nan,nan,nan,31,5,0.16129032258064516,216,0,0,0,0,0,0,149,0,1,0
452,15.066666666666666,1784291938.2796664,nan,nan,nan,nan,nan,nan,31,0,0.0,212,0,0,0,0,0,0,149,0,1,0
453,15.1,1784291938.3129997,nan,nan,nan,nan,nan,nan,26,0,nan,233,0,0,0,0,0,0,149,0,1,0
454,15.133333333333333,1784291938.3463333,nan,nan,nan,nan,nan,nan,29,0,nan,229,0,0,0,0,0,0,149,0,1,0
455,15.166666666666666,1784291938.3796666,nan,nan,nan,nan,nan,nan,33,0,0.0,240,0,0,0,0,0,0,149,0,1,0
456,15.2,1784291938.4129999,nan,nan,nan,nan,nan,nan,24,0,nan,241,0,0,0,0,0,0,149,0,1,0
457,15.233333333333333,1784291938.4463332,nan,nan,nan,nan,nan,nan,21,0,nan,249,0,0,0,0,0,0,149,0,1,0
458,15.266666666666667,1784291938.4796665,nan,nan,nan,nan,nan,nan,25,0,nan,283,0,0,0,0,0,0,149,0,1,0
459,15.3,1784291938.5129998,nan,nan,nan,nan,nan,nan,19,0,nan,271,0,0,0,0,0,0,149,0,1,0
460,15.333333333333334,1784291938.546333,nan,nan,nan,nan,nan,nan,23,0,nan,286,0,0,0,0,0,0,149,0,1,0
461,15.366666666666667,1784291938.5796664,nan,nan,nan,nan,nan,nan,25,0,nan,295,0,0,0,0,0,0,149,0,1,0
462,15.4,1784291938.613,nan,nan,nan,nan,nan,nan,18,0,nan,325,0,0,0,0,0,0,149,0,1,0
463,15.433333333333334,1784291938.6463332,nan,nan,nan,nan,nan,nan,17,0,nan,332,0,0,0,0,0,0,149,0,1,0
464,15.466666666666667,1784291938.6796665,nan,nan,nan,nan,nan,nan,25,0,nan,318,0,0,0,0,0,0,149,0,1,0
465,15.5,1784291938.7129998,nan,nan,nan,nan,nan,nan,15,0,nan,325,0,0,0,0,0,0,149,0,1,0
466,15.533333333333333,1784291938.7463331,nan,nan,nan,nan,nan,nan,15,0,nan,342,0,0,0,0,0,0,149,0,1,0
467,15.566666666666666,1784291938.7796664,nan,nan,nan,nan,nan,nan,14,0,nan,321,0,0,0,0,0,0,149,0,1,0
468,15.6,1784291938.8129997,nan,nan,nan,nan,nan,nan,22,0,nan,334,0,0,0,0,0,0,149,0,1,0
469,15.633333333333333,1784291938.8463333,nan,nan,nan,nan,nan,nan,21,0,nan,355,0,0,0,0,0,0,149,0,1,0
470,15.666666666666666,1784291938.8796666,nan,nan,nan,nan,nan,nan,13,0,nan,350,0,0,0,0,0,0,149,0,1,0
471,15.7,1784291938.9129999,nan,nan,nan,nan,nan,nan,12,0,nan,352,0,0,0,0,0,0,149,0,1,0
472,15.733333333333333,1784291938.9463332,nan,nan,nan,nan,nan,nan,26,0,nan,322,0,0,0,0,0,0,149,0,1,0
473,15.766666666666667,1784291938.9796665,nan,nan,nan,nan,nan,nan,7,0,nan,374,0,0,0,0,0,0,149,0,1,0
474,15.8,1784291939.0129998,nan,nan,nan,nan,nan,nan,12,0,nan,369,0,0,0,0,0,0,149,0,1,0
475,15.833333333333334,1784291939.046333,nan,nan,nan,nan,nan,nan,10,0,nan,315,0,0,0,0,0,0,149,0,1,0
476,15.866666666666667,1784291939.0796664,nan,nan,nan,nan,nan,nan,8,0,nan,315,0,0,0,0,0,0,149,0,1,0
477,15.9,1784291939.113,nan,nan,nan,nan,nan,nan,6,0,nan,307,0,0,0,0,0,0,149,0,1,0
478,15.933333333333334,1784291939.1463332,nan,nan,nan,nan,nan,nan,7,0,nan,323,0,0,0,0,0,0,149,0,1,0
479,15.966666666666667,1784291939.1796665,nan,nan,nan,nan,nan,nan,7,0,nan,324,0,0,0,0,0,0,149,0,1,0
480,16.0,1784291939.2129998,nan,nan,nan,nan,nan,nan,6,0,nan,326,0,0,0,0,0,0,149,0,1,0
481,16.033333333333335,1784291939.2463331,nan,nan,nan,nan,nan,nan,3,0,nan,292,0,0,0,0,0,0,149,0,1,0
482,16.066666666666666,1784291939.2796664,nan,nan,nan,nan,nan,nan,6,0,nan,292,0,0,0,0,0,0,149,0,1,0
483,16.1,1784291939.3129997,nan,nan,nan,nan,nan,nan,7,0,nan,299,0,0,0,0,0,0,149,0,1,0
484,16.133333333333333,1784291939.3463333,nan,nan,nan,nan,nan,nan,2,0,nan,306,0,0,0,0,0,0,149,0,1,0
485,16.166666666666668,1784291939.3796666,nan,nan,nan,nan,nan,nan,4,0,nan,336,0,0,0,0,0,0,149,0,1,0
486,16.2,1784291939.4129999,nan,nan,nan,nan,nan,nan,6,0,nan,297,0,0,0,0,0,0,149,0,1,0
487,16.233333333333334,1784291939.4463332,nan,nan,nan,nan,nan,nan,3,0,nan,311,0,0,0,0,0,0,149,0,1,0
488,16.266666666666666,1784291939.4796665,nan,nan,nan,nan,nan,nan,4,0,nan,309,0,0,0,0,0,0,149,0,1,0
489,16.3,1784291939.5129998,nan,nan,nan,nan,nan,nan,6,0,nan,313,0,0,0,0,0,0,149,0,1,0
490,16.333333333333332,1784291939.546333,nan,nan,nan,nan,nan,nan,4,0,nan,323,0,0,0,0,0,0,149,0,1,0
491,16.366666666666667,1784291939.5796664,nan,nan,nan,nan,nan,nan,6,0,nan,289,0,0,0,0,0,0,149,0,1,0
492,16.4,1784291939.613,nan,nan,nan,nan,nan,nan,4,0,nan,275,0,0,0,0,0,0,149,0,1,0
493,16.433333333333334,1784291939.6463332,nan,nan,nan,nan,nan,nan,6,0,nan,278,0,0,0,0,0,0,149,0,1,0
494,16.466666666666665,1784291939.6796665,nan,nan,nan,nan,nan,nan,2,0,nan,303,0,0,0,0,0,0,149,0,1,0
495,16.5,1784291939.7129998,nan,nan,nan,nan,nan,nan,4,0,nan,282,0,0,0,0,0,0,149,0,1,0
496,16.533333333333335,1784291939.7463331,nan,nan,nan,nan,nan,nan,5,0,nan,280,0,0,0,0,0,0,149,0,1,0
497,16.566666666666666,1784291939.7796664,nan,nan,nan,nan,nan,nan,1,0,nan,314,0,0,0,0,0,0,149,0,1,0
498,16.6,1784291939.8129997,nan,nan,nan,nan,nan,nan,3,0,nan,288,0,0,0,0,0,0,149,0,1,0
499,16.633333333333333,1784291939.8463333,nan,nan,nan,nan,nan,nan,1,0,nan,300,0,0,0,0,0,0,149,0,1,0
500,16.666666666666668,1784291939.8796666,nan,nan,nan,nan,nan,nan,1,0,nan,312,0,0,0,0,0,0,149,0,1,0
501,16.7,1784291939.9129999,nan,nan,nan,nan,nan,nan,5,0,nan,307,0,0,0,0,0,0,149,0,1,0
502,16.733333333333334,1784291939.9463332,nan,nan,nan,nan,nan,nan,14,0,nan,272,0,0,0,0,0,0,149,0,1,0
503,16.766666666666666,1784291939.9796665,nan,nan,nan,nan,nan,nan,1,0,nan,318,0,0,0,0,0,0,149,0,1,0
504,16.8,1784291940.0129998,nan,nan,nan,nan,nan,nan,3,0,nan,285,0,0,0,0,0,0,149,0,1,0
505,16.833333333333332,1784291940.046333,nan,nan,nan,nan,nan,nan,3,0,nan,280,0,0,0,0,0,0,149,0,1,0
506,16.866666666666667,1784291940.0796664,nan,nan,nan,nan,nan,nan,6,0,nan,277,0,0,0,0,0,0,149,0,1,0
507,16.9,1784291940.113,nan,nan,nan,nan,nan,nan,4,0,nan,303,0,0,0,0,0,0,149,0,1,0
508,16.933333333333334,1784291940.1463332,nan,nan,nan,nan,nan,nan,1,0,nan,301,0,0,0,0,0,0,149,0,1,0
509,16.966666666666665,1784291940.1796665,nan,nan,nan,nan,nan,nan,1,0,nan,308,0,0,0,0,0,0,149,0,1,0
510,17.0,1784291940.2129998,nan,nan,nan,nan,nan,nan,4,0,nan,316,0,0,0,0,0,0,149,0,1,0
511,17.033333333333335,1784291940.2463331,nan,nan,nan,nan,nan,nan,4,0,nan,277,0,0,0,0,0,0,149,0,1,0
512,17.066666666666666,1784291940.2796664,nan,nan,nan,nan,nan,nan,0,0,nan,275,0,0,0,0,0,0,149,0,1,0
513,17.1,1784291940.3129997,nan,nan,nan,nan,nan,nan,5,0,nan,290,0,0,0,0,0,0,149,0,1,0
514,17.133333333333333,1784291940.3463333,nan,nan,nan,nan,nan,nan,2,0,nan,289,0,0,0,0,0,0,149,0,1,0
515,17.166666666666668,1784291940.3796666,nan,nan,nan,nan,nan,nan,2,0,nan,272,0,0,0,0,0,0,149,0,1,0
516,17.2,1784291940.4129999,nan,nan,nan,nan,nan,nan,2,0,nan,275,0,0,0,0,0,0,149,0,1,0
517,17.233333333333334,1784291940.4463332,nan,nan,nan,nan,nan,nan,7,0,nan,285,0,0,0,0,0,0,149,0,1,0
518,17.266666666666666,1784291940.4796665,nan,nan,nan,nan,nan,nan,6,0,nan,298,0,0,0,0,0,0,149,0,1,0
519,17.3,1784291940.5129998,nan,nan,nan,nan,nan,nan,1,0,nan,295,0,0,0,0,0,0,149,0,1,0
520,17.333333333333332,1784291940.546333,nan,nan,nan,nan,nan,nan,1,0,nan,285,0,0,0,0,0,0,149,0,1,0
521,17.366666666666667,1784291940.5796664,nan,nan,nan,nan,nan,nan,9,0,nan,261,0,0,0,0,0,0,149,0,1,0
522,17.4,1784291940.613,nan,nan,nan,nan,nan,nan,9,0,nan,298,0,0,0,0,0,0,149,0,1,0
523,17.433333333333334,1784291940.6463332,nan,nan,nan,nan,nan,nan,3,0,nan,259,0,0,0,0,0,0,149,0,1,0
524,17.466666666666665,1784291940.6796665,nan,nan,nan,nan,nan,nan,3,0,nan,276,0,0,0,0,0,0,149,0,1,0
525,17.5,1784291940.7129998,nan,nan,nan,nan,nan,nan,3,0,nan,267,0,0,0,0,0,0,149,0,1,0
526,17.533333333333335,1784291940.7463331,nan,nan,nan,nan,nan,nan,5,0,nan,277,0,0,0,0,0,0,149,0,1,0
527,17.566666666666666,1784291940.7796664,nan,nan,nan,nan,nan,nan,11,0,nan,260,0,0,0,0,0,0,149,0,1,0
528,17.6,1784291940.8129997,nan,nan,nan,nan,nan,nan,10,0,nan,277,0,0,0,0,0,0,149,0,1,0
529,17.633333333333333,1784291940.8463333,nan,nan,nan,nan,nan,nan,1,0,nan,306,0,0,0,0,0,0,149,0,1,0
530,17.666666666666668,1784291940.8796666,nan,nan,nan,nan,nan,nan,5,0,nan,285,0,0,0,0,0,0,149,0,1,0
531,17.7,1784291940.9129999,nan,nan,nan,nan,nan,nan,2,0,nan,258,0,0,0,0,0,0,149,0,1,0
532,17.733333333333334,1784291940.9463332,nan,nan,nan,nan,nan,nan,10,0,nan,277,0,0,0,0,0,0,149,0,1,0
533,17.766666666666666,1784291940.9796665,nan,nan,nan,nan,nan,nan,1,0,nan,278,0,0,0,0,0,0,149,0,1,0
534,17.8,1784291941.0129998,nan,nan,nan,nan,nan,nan,2,0,nan,294,0,0,0,0,0,0,149,0,1,0
535,17.833333333333332,1784291941.046333,nan,nan,nan,nan,nan,nan,10,0,nan,275,0,0,0,0,0,0,149,0,1,0
536,17.866666666666667,1784291941.0796664,nan,nan,nan,nan,nan,nan,1,0,nan,281,0,0,0,0,0,0,149,0,1,0
537,17.9,1784291941.113,nan,nan,nan,nan,nan,nan,1,0,nan,270,0,0,0,0,0,0,149,0,1,0
538,17.933333333333334,1784291941.1463332,nan,nan,nan,nan,nan,nan,7,0,nan,270,0,0,0,0,0,0,149,0,1,0
539,17.966666666666665,1784291941.1796665,nan,nan,nan,nan,nan,nan,3,0,nan,260,0,0,0,0,0,0,149,0,1,0
540,18.0,1784291941.2129998,nan,nan,nan,nan,nan,nan,10,0,nan,247,0,0,0,0,0,0,149,0,1,0
541,18.033333333333335,1784291941.2463331,nan,nan,nan,nan,nan,nan,1,0,nan,275,0,0,0,0,0,0,149,0,1,0
542,18.066666666666666,1784291941.2796664,nan,nan,nan,nan,nan,nan,7,0,nan,265,0,0,0,0,0,0,149,0,1,0
543,18.1,1784291941.3129997,nan,nan,nan,nan,nan,nan,8,0,nan,271,0,0,0,0,0,0,149,0,1,0
544,18.133333333333333,1784291941.3463333,nan,nan,nan,nan,nan,nan,4,0,nan,280,0,0,0,0,0,0,149,0,1,0
545,18.166666666666668,1784291941.3796666,nan,nan,nan,nan,nan,nan,1,0,nan,267,0,0,0,0,0,0,149,0,1,0
546,18.2,1784291941.4129999,nan,nan,nan,nan,nan,nan,3,0,nan,303,0,0,0,0,0,0,149,0,1,0
547,18.233333333333334,1784291941.4463332,nan,nan,nan,nan,nan,nan,5,0,nan,282,0,0,0,0,0,0,149,0,1,0
548,18.266666666666666,1784291941.4796665,nan,nan,nan,nan,nan,nan,6,0,nan,286,0,0,0,0,0,0,149,0,1,0
549,18.3,1784291941.5129998,nan,nan,nan,nan,nan,nan,7,0,nan,302,0,0,0,0,0,0,149,0,1,0
550,18.333333333333332,1784291941.546333,nan,nan,nan,nan,nan,nan,4,0,nan,294,0,0,0,0,0,0,149,0,1,0
551,18.366666666666667,1784291941.5796664,nan,nan,nan,nan,nan,nan,2,0,nan,287,0,0,0,0,0,0,149,0,1,0
552,18.4,1784291941.613,nan,nan,nan,nan,nan,nan,5,0,nan,293,0,0,0,0,0,0,149,0,1,0
553,18.433333333333334,1784291941.6463332,nan,nan,nan,nan,nan,nan,4,0,nan,270,0,0,0,0,0,0,149,0,1,0
554,18.466666666666665,1784291941.6796665,nan,nan,nan,nan,nan,nan,9,0,nan,267,0,0,0,0,0,0,149,0,1,0
555,18.5,1784291941.7129998,nan,nan,nan,nan,nan,nan,7,0,nan,272,0,0,0,0,0,0,149,0,1,0
556,18.533333333333335,1784291941.7463331,nan,nan,nan,nan,nan,nan,3,0,nan,272,0,0,0,0,0,0,149,0,1,0
557,18.566666666666666,1784291941.7796664,nan,nan,nan,nan,nan,nan,4,0,nan,258,0,0,0,0,0,0,149,0,1,0
558,18.6,1784291941.8129997,nan,nan,nan,nan,nan,nan,7,0,nan,283,0,0,0,0,0,0,149,0,1,0
559,18.633333333333333,1784291941.8463333,nan,nan,nan,nan,nan,nan,5,0,nan,264,0,0,0,0,0,0,149,0,1,0
560,18.666666666666668,1784291941.8796666,nan,nan,nan,nan,nan,nan,10,0,nan,312,0,0,0,0,0,0,149,0,1,0
561,18.7,1784291941.9129999,nan,nan,nan,nan,nan,nan,6,0,nan,289,0,0,0,0,0,0,149,0,1,0
562,18.733333333333334,1784291941.9463332,nan,nan,nan,nan,nan,nan,5,0,nan,325,0,0,0,0,0,0,149,0,1,0
563,18.766666666666666,1784291941.9796665,nan,nan,nan,nan,nan,nan,6,0,nan,290,0,0,0,0,0,0,149,0,1,0
564,18.8,1784291942.0129998,nan,nan,nan,nan,nan,nan,6,0,nan,316,0,0,0,0,0,0,149,0,1,0
565,18.833333333333332,1784291942.046333,nan,nan,nan,nan,nan,nan,10,0,nan,330,0,0,0,0,0,0,149,0,1,0
566,18.866666666666667,1784291942.0796664,nan,nan,nan,nan,nan,nan,9,0,nan,318,0,0,0,0,0,0,149,0,1,0
567,18.9,1784291942.113,nan,nan,nan,nan,nan,nan,18,0,nan,338,0,0,0,0,0,0,149,0,1,0
568,18.933333333333334,1784291942.1463332,nan,nan,nan,nan,nan,nan,10,0,nan,325,0,0,0,0,0,0,149,0,1,0
569,18.966666666666665,1784291942.1796665,nan,nan,nan,nan,nan,nan,18,0,nan,321,0,0,0,0,0,0,149,0,1,0
570,19.0,1784291942.2129998,nan,nan,nan,nan,nan,nan,15,0,nan,311,0,0,0,0,0,0,149,0,1,0
571,19.033333333333335,1784291942.2463331,nan,nan,nan,nan,nan,nan,20,0,nan,281,0,0,0,0,0,0,149,0,1,0
572,19.066666666666666,1784291942.2796664,nan,nan,nan,nan,nan,nan,14,0,nan,293,0,0,0,0,0,0,149,0,1,0
573,19.1,1784291942.3129997,nan,nan,nan,nan,nan,nan,17,0,nan,302,0,0,0,0,0,0,149,0,1,0
574,19.133333333333333,1784291942.3463333,nan,nan,nan,nan,nan,nan,16,0,nan,307,0,0,0,0,0,0,149,0,1,0
575,19.166666666666668,1784291942.3796666,nan,nan,nan,nan,nan,nan,22,0,nan,298,0,0,0,0,0,0,149,0,1,0
576,19.2,1784291942.4129999,nan,nan,nan,nan,nan,nan,16,0,nan,326,0,0,0,0,0,0,149,0,1,0
577,19.233333333333334,1784291942.4463332,nan,nan,nan,nan,nan,nan,25,0,nan,292,0,0,0,0,0,0,149,0,1,0
578,19.266666666666666,1784291942.4796665,nan,nan,nan,nan,nan,nan,28,0,nan,297,0,0,0,0,0,0,149,0,1,0
579,19.3,1784291942.5129998,nan,nan,nan,nan,nan,nan,17,0,nan,286,0,0,0,0,0,0,149,0,1,0
580,19.333333333333332,1784291942.546333,nan,nan,nan,nan,nan,nan,23,0,nan,249,0,0,0,0,0,0,149,0,1,0
581,19.366666666666667,1784291942.5796664,nan,nan,nan,nan,nan,nan,18,0,nan,255,0,0,0,0,0,0,149,0,1,0
582,19.4,1784291942.613,nan,nan,nan,nan,nan,nan,16,0,nan,253,0,0,0,0,0,0,149,0,1,0
583,19.433333333333334,1784291942.6463332,nan,nan,nan,nan,nan,nan,18,0,nan,273,0,0,0,0,0,0,149,0,1,0
584,19.466666666666665,1784291942.6796665,nan,nan,nan,nan,nan,nan,20,0,nan,259,0,0,0,0,0,0,149,0,1,0
585,19.5,1784291942.7129998,nan,nan,nan,nan,nan,nan,21,0,nan,202,0,0,0,0,0,0,149,0,1,0
586,19.533333333333335,1784291942.7463331,nan,nan,nan,nan,nan,nan,25,0,nan,230,0,0,0,0,0,0,149,0,1,0
587,19.566666666666666,1784291942.7796664,nan,nan,nan,nan,nan,nan,29,0,nan,199,0,0,0,0,0,0,149,0,1,0
588,19.6,1784291942.8129997,nan,nan,nan,nan,nan,nan,21,0,nan,215,0,0,0,0,0,0,149,0,1,0
589,19.633333333333333,1784291942.8463333,nan,nan,nan,nan,nan,nan,26,0,nan,211,0,0,0,0,0,0,149,0,1,0
590,19.666666666666668,1784291942.8796666,nan,nan,nan,nan,nan,nan,32,5,0.15625,192,0,0,0,0,0,0,149,0,1,0
591,19.7,1784291942.9129999,nan,nan,nan,nan,nan,nan,22,0,nan,169,0,0,0,0,0,0,149,0,1,0
592,19.733333333333334,1784291942.9463332,nan,nan,nan,nan,nan,nan,20,0,nan,189,0,0,0,0,0,0,149,0,1,0
593,19.766666666666666,1784291942.9796665,nan,nan,nan,nan,nan,nan,23,0,nan,168,0,0,0,0,0,0,149,0,1,0
594,19.8,1784291943.0129998,nan,nan,nan,nan,nan,nan,35,0,0.0,150,0,0,0,0,0,0,149,0,1,0
595,19.833333333333332,1784291943.046333,nan,nan,nan,nan,nan,nan,31,5,0.16129032258064516,143,0,0,0,0,0,0,149,0,1,0
596,19.866666666666667,1784291943.0796664,nan,nan,nan,nan,nan,nan,30,0,0.0,129,0,0,0,0,0,0,149,0,1,0
597,19.9,1784291943.113,nan,nan,nan,nan,nan,nan,41,0,0.0,128,0,0,0,0,0,0,149,0,1,0
598,19.933333333333334,1784291943.1463332,nan,nan,nan,nan,nan,nan,49,5,0.10204081632653061,125,0,0,0,0,0,0,149,0,1,0
599,19.966666666666665,1784291943.1796665,nan,nan,nan,nan,nan,nan,56,6,0.10714285714285714,127,0,0,0,0,0,0,149,0,1,0
600,20.0,1784291943.2129998,nan,nan,nan,nan,nan,nan,55,0,0.0,113,0,0,0,0,0,0,149,0,1,0
601,20.033333333333335,1784291943.2463331,nan,nan,nan,nan,nan,nan,51,5,0.09803921568627451,128,0,0,0,0,0,0,149,0,1,0
602,20.066666666666666,1784291943.2796664,nan,nan,nan,nan,nan,nan,60,5,0.08333333333333333,139,0,0,0,0,0,0,149,0,1,0
603,20.1,1784291943.3129997,nan,nan,nan,nan,nan,nan,61,5,0.08196721311475409,130,0,0,0,0,0,0,149,0,1,0
604,20.133333333333333,1784291943.3463333,nan,nan,nan,nan,nan,nan,71,8,0.11267605633802817,124,0,0,0,0,0,0,149,0,1,0
605,20.166666666666668,1784291943.3796666,nan,nan,nan,nan,nan,nan,65,11,0.16923076923076924,108,0,0,0,0,0,0,149,0,1,0
606,20.2,1784291943.4129999,nan,nan,nan,nan,nan,nan,77,7,0.09090909090909091,127,0,0,0,0,0,0,149,0,1,0
607,20.233333333333334,1784291943.4463332,nan,nan,nan,nan,nan,nan,75,5,0.06666666666666667,149,0,0,0,0,0,0,149,0,1,0
608,20.266666666666666,1784291943.4796665,nan,nan,nan,nan,nan,nan,72,6,0.08333333333333333,138,0,0,0,0,0,0,149,0,1,0
609,20.3,1784291943.5129998,nan,nan,nan,nan,nan,nan,70,6,0.08571428571428572,138,0,0,0,0,0,0,149,0,1,0
610,20.333333333333332,1784291943.546333,nan,nan,nan,nan,nan,nan,69,7,0.10144927536231885,133,0,0,0,0,0,0,149,0,1,0
611,20.366666666666667,1784291943.5796664,nan,nan,nan,nan,nan,nan,68,9,0.1323529411764706,127,0,0,0,0,0,0,149,0,1,0
612,20.4,1784291943.613,nan,nan,nan,nan,nan,nan,68,7,0.10294117647058823,125,0,0,0,0,0,0,149,0,1,0
613,20.433333333333334,1784291943.6463332,nan,nan,nan,nan,nan,nan,69,6,0.08695652173913043,104,0,0,0,0,0,0,149,0,1,0
614,20.466666666666665,1784291943.6796665,nan,nan,nan,nan,nan,nan,74,6,0.08108108108108109,120,0,0,0,0,0,0,149,0,1,0
615,20.5,1784291943.7129998,nan,nan,nan,nan,nan,nan,73,6,0.0821917808219178,122,0,0,0,0,0,0,149,0,1,0
616,20.533333333333335,1784291943.7463331,nan,nan,nan,nan,nan,nan,70,8,0.11428571428571428,125,0,0,0,0,0,0,149,0,1,0
617,20.566666666666666,1784291943.7796664,nan,nan,nan,nan,nan,nan,71,9,0.1267605633802817,129,0,0,0,0,0,0,149,0,1,0
618,20.6,1784291943.8129997,nan,nan,nan,nan,nan,nan,66,7,0.10606060606060606,130,0,0,0,0,0,0,149,0,1,0
619,20.633333333333333,1784291943.8463333,nan,nan,nan,nan,nan,nan,68,6,0.08823529411764706,113,0,0,0,0,0,0,149,0,1,0
620,20.666666666666668,1784291943.8796666,nan,nan,nan,nan,nan,nan,67,5,0.07462686567164178,137,0,0,0,0,0,0,149,0,1,0
621,20.7,1784291943.9129999,nan,nan,nan,nan,nan,nan,64,9,0.140625,130,0,0,0,0,0,0,149,0,1,0
622,20.733333333333334,1784291943.9463332,nan,nan,nan,nan,nan,nan,71,8,0.11267605633802817,127,0,0,0,0,0,0,149,0,1,0
623,20.766666666666666,1784291943.9796665,nan,nan,nan,nan,nan,nan,74,5,0.06756756756756757,128,0,0,0,0,0,0,149,0,1,0
624,20.8,1784291944.0129998,nan,nan,nan,nan,nan,nan,74,7,0.0945945945945946,136,0,0,0,0,0,0,149,0,1,0
